UID,年齡,行業別,教育程度,是否以信用支付,有無逛過我們的網頁,聯絡有回應,與顧客聯絡方式,日,月份,全部活動跟該客戶連絡次數,距離上次有多久時日沒被聯絡,前一次行銷活動的銷售結果,買A商品,過往滿意程度
U2661,35,家管,大學,否,否,否,未知,14,aug,4,-1,未知,0,3
U25785,60,服務業,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U25555,35,管理,研究所,否,否,是,未知,14,aug,4,-1,未知,0,3
U9716,36,科技,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U42688,36,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U18873,34,管理,研究所,否,否,否,未知,14,aug,4,-1,未知,0,3
U10791,51,藍領,高中,否,是,否,未知,14,aug,2,-1,未知,0,3
U44086,30,服務業,研究所,否,否,是,未知,14,aug,2,-1,未知,0,3
U22550,33,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U40500,50,服務業,大學,否,否,是,未知,14,aug,4,-1,未知,0,3
U23921,32,管理,研究所,否,否,否,未知,14,aug,4,-1,未知,0,3
U11353,59,管理,研究所,否,否,否,未知,14,aug,4,-1,未知,0,3
U6226,34,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U14113,49,藍領,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U39568,41,藍領,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U9165,52,藍領,高中以下,否,否,否,未知,14,aug,2,-1,未知,0,3
U22668,42,科技,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U16668,37,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U33176,54,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U33238,55,服務業,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U17935,51,家管,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U26185,40,科技,大學,否,否,是,未知,14,aug,6,-1,未知,0,3
U27907,47,藍領,大學,否,是,是,未知,14,aug,4,-1,未知,0,3
U19491,34,科技,研究所,否,否,否,未知,14,aug,2,-1,未知,1,3
U12247,44,家管,高中,否,否,否,未知,14,aug,4,-1,未知,0,3
U7841,30,科技,大學,是,否,是,未知,14,aug,6,-1,未知,0,3
U30503,46,服務業,大學,否,否,否,未知,14,aug,4,-1,未知,0,3
U7581,61,藍領,高中,否,否,否,未知,14,aug,4,-1,未知,0,3
U8616,51,科技,研究所,否,否,否,未知,14,aug,4,-1,未知,0,3
U1816,59,退休,高中,否,否,否,未知,14,aug,2,-1,未知,0,3
U20440,37,管理,研究所,否,否,是,未知,14,aug,2,-1,未知,0,3
U43257,31,管理,研究所,否,是,否,未知,14,aug,6,-1,未知,0,3
U11393,57,科技,大學,否,否,否,未知,14,aug,4,-1,未知,0,3
U14854,56,藍領,大學,否,是,否,未知,14,aug,2,-1,未知,0,3
U11225,58,退休,高中,否,否,否,未知,14,aug,2,-1,未知,0,3
U39858,35,科技,大學,否,否,是,未知,14,aug,2,-1,未知,0,3
U18986,33,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U31889,50,老闆,大學,否,否,否,未知,14,aug,4,-1,未知,0,3
U17738,57,服務業,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U40703,42,SOHO,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U6021,45,藍領,高中以下,否,否,否,未知,14,aug,2,-1,未知,0,3
U31587,45,老闆,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U8411,30,科技,研究所,否,是,否,未知,14,aug,2,-1,未知,0,3
U15297,47,藍領,高中,否,否,是,未知,14,aug,6,-1,未知,0,3
U26785,39,管理,研究所,否,是,否,未知,14,aug,2,-1,未知,0,3
U15723,32,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U25010,46,藍領,高中,否,否,否,未知,14,aug,4,-1,未知,0,3
U14107,57,退休,大學,否,否,否,未知,14,aug,4,-1,未知,0,3
U17461,52,藍領,高中,否,否,否,未知,14,aug,2,-1,未知,0,3
U10279,30,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U32273,51,服務業,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U33190,59,管理,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U24310,30,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U26402,31,科技,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U16831,38,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U4475,55,藍領,高中以下,否,否,否,未知,14,aug,2,-1,未知,0,3
U39222,34,家管,高中,否,否,否,未知,14,aug,2,-1,未知,1,3
U8528,39,科技,大學,否,是,否,未知,14,aug,2,-1,未知,0,3
U31385,58,退休,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U29088,33,科技,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U10666,39,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U13401,44,工程,研究所,否,否,否,未知,14,aug,2,-1,未知,1,3
U37706,34,科技,大學,否,否,否,未知,14,aug,4,-1,未知,0,3
U4478,48,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U9028,39,老闆,大學,否,是,是,未知,14,aug,2,-1,未知,0,3
U21493,33,科技,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U28673,57,科技,大學,否,否,否,未知,14,aug,2,-1,未知,1,3
U14991,37,科技,大學,否,否,否,未知,14,aug,4,-1,未知,0,3
U35796,53,藍領,大學,否,否,是,未知,14,aug,4,-1,未知,0,3
U2784,40,家管,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U38957,39,科技,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U1084,59,藍領,高中,否,是,否,未知,14,aug,2,-1,未知,0,3
U29979,32,失業,研究所,否,是,否,未知,14,aug,2,-1,未知,0,3
U7042,42,科技,研究所,否,否,是,未知,14,aug,2,-1,未知,0,3
U16065,58,退休,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U4959,33,科技,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U34044,48,科技,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U7119,43,管理,研究所,否,否,否,未知,14,aug,10,-1,未知,0,3
U25366,43,科技,大學,否,是,否,未知,14,aug,2,-1,未知,0,3
U21226,38,管理,研究所,否,是,否,未知,14,aug,2,-1,未知,0,3
U31093,58,老闆,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U45038,42,科技,大學,否,否,否,未知,14,aug,4,-1,未知,0,3
U12244,58,退休,大學,否,否,否,未知,13,aug,4,-1,未知,0,3
U31647,50,藍領,高中,否,否,否,未知,14,aug,3,-1,未知,0,3
U42353,48,老闆,高中以下,否,否,否,未知,14,aug,10,-1,未知,0,3
U2312,52,科技,大學,否,否,否,未知,14,aug,5,-1,未知,0,3
U3738,52,科技,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U33332,40,管理,研究所,否,是,否,未知,14,aug,5,-1,未知,0,3
U31903,31,管理,研究所,否,是,否,未知,14,aug,3,-1,未知,0,3
U35817,35,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U21553,38,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U40792,51,家管,高中,否,否,否,未知,14,aug,2,-1,未知,0,3
U17582,48,家管,高中,否,否,否,未知,14,aug,2,-1,未知,0,3
U14916,35,管理,研究所,否,是,否,未知,14,aug,2,-1,未知,0,3
U41571,30,科技,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U2172,54,服務業,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U19771,34,科技,大學,否,是,否,未知,14,aug,2,-1,未知,0,3
U19108,36,科技,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U28886,36,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U30807,36,管理,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U5854,42,科技,大學,否,否,否,未知,13,aug,6,-1,未知,0,3
U34224,35,科技,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U45198,36,科技,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U24538,36,科技,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U28395,54,管理,研究所,否,否,否,未知,14,aug,7,-1,未知,0,3
U29785,30,科技,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U17318,57,退休,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U734,34,科技,大學,是,否,否,未知,14,aug,2,-1,未知,0,3
U11414,59,科技,大學,否,否,否,未知,14,aug,4,-1,未知,0,3
U33489,39,科技,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U38874,55,退休,高中,否,否,否,未知,14,aug,4,-1,未知,1,3
U18697,57,退休,大學,否,否,否,未知,14,aug,4,-1,未知,0,3
U38727,30,管理,研究所,否,是,是,未知,14,aug,2,-1,未知,0,3
U14625,50,管理,研究所,否,否,否,未知,14,aug,5,-1,未知,0,3
U30433,47,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U21559,57,科技,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U14820,32,科技,研究所,否,否,否,未知,14,aug,4,-1,未知,0,3
U20196,40,科技,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U27546,34,科技,研究所,否,是,否,未知,14,aug,4,-1,未知,1,3
U27557,47,科技,大學,否,否,是,未知,14,aug,2,-1,未知,0,3
U3682,37,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U27166,30,科技,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U13786,35,管理,大學,否,否,是,未知,14,aug,2,-1,未知,0,3
U15091,43,管理,研究所,否,否,是,未知,14,aug,2,-1,未知,0,3
U36378,41,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,4
U2626,47,老闆,大學,否,否,否,未知,14,aug,3,-1,未知,0,3
U22994,40,家管,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U29933,47,科技,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U29010,35,科技,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U19960,35,科技,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U41442,48,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U18692,33,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U40925,56,科技,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U22641,55,服務業,研究所,否,是,是,未知,14,aug,6,-1,未知,0,3
U20023,31,SOHO,研究所,否,否,否,未知,14,aug,5,-1,未知,0,3
U38778,43,管理,研究所,否,否,否,未知,14,aug,2,-1,未知,0,3
U26253,44,管理,研究所,否,否,否,未知,14,aug,3,-1,未知,0,3
U34101,41,管理,研究所,否,否,否,未知,14,aug,5,-1,未知,0,3
U39010,54,服務業,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U18477,56,工程,大學,否,否,否,未知,14,aug,2,-1,未知,0,3
U42289,57,未知,高中,否,否,否,未知,14,aug,2,-1,未知,0,3
U29544,39,家管,高中,否,否,否,未知,11,aug,4,-1,未知,0,3
U20037,32,科技,大學,否,否,否,未知,6,aug,3,-1,未知,0,3
U3665,55,管理,研究所,否,否,否,未知,11,aug,2,-1,未知,0,3
U29191,50,藍領,大學,否,是,否,未知,6,aug,6,-1,未知,0,3
U25351,60,退休,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U29763,50,管理,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U28536,31,科技,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U34441,56,服務業,大學,是,否,否,未知,6,aug,2,-1,未知,0,3
U38889,41,科技,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U39620,39,家管,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U37655,36,管理,研究所,是,否,否,未知,6,aug,4,-1,未知,1,3
U45158,49,藍領,大學,否,否,否,未知,6,aug,4,-1,未知,0,3
U7243,41,管理,研究所,否,否,是,未知,6,aug,2,-1,未知,0,3
U22418,45,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,1,3
U31441,46,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U36704,35,科技,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U13061,37,科技,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U2893,37,家管,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U18343,37,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U9984,34,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U20603,45,管理,大學,否,否,是,未知,6,aug,4,-1,未知,0,3
U18306,44,管理,研究所,否,否,否,未知,6,aug,4,-1,未知,0,3
U6133,51,服務業,大學,否,否,是,未知,6,aug,2,-1,未知,0,3
U22618,59,退休,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U7299,38,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U34631,32,科技,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U19462,46,藍領,大學,否,是,是,未知,6,aug,2,-1,未知,0,3
U19317,54,家管,高中以下,否,否,否,未知,6,aug,2,-1,未知,0,3
U13001,48,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U36486,54,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U44101,35,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,1,3
U28765,30,藍領,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U20743,43,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,1,3
U4222,33,家管,高中,否,否,否,未知,6,aug,2,-1,未知,0,3
U37751,34,服務業,大學,否,否,否,未知,6,aug,2,-1,未知,1,3
U20011,42,管理,研究所,否,是,否,未知,6,aug,2,-1,未知,0,3
U30861,33,管理,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U17362,40,管理,研究所,否,否,否,未知,6,aug,4,-1,未知,0,3
U24719,49,藍領,大學,否,是,否,未知,6,aug,2,-1,未知,0,3
U28469,36,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U8633,43,SOHO,高中,是,否,否,未知,6,aug,2,-1,未知,0,3
U12310,44,SOHO,大學,否,否,否,未知,6,aug,4,-1,未知,0,3
U36329,45,藍領,高中,否,否,否,未知,6,aug,2,-1,未知,0,3
U20118,52,科技,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U7960,55,藍領,高中以下,否,否,否,未知,6,aug,2,-1,未知,0,3
U1552,58,科技,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U44215,47,管理,大學,否,否,否,未知,6,aug,4,-1,未知,0,3
U20645,43,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U20140,53,藍領,高中,否,是,否,未知,6,aug,2,-1,未知,0,3
U12542,35,管理,研究所,否,否,是,未知,6,aug,2,-1,未知,0,3
U32649,44,科技,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U18858,40,科技,大學,否,否,否,未知,6,aug,2,-1,未知,1,3
U27211,48,服務業,高中,否,否,否,未知,6,aug,2,-1,未知,0,3
U874,55,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U35053,58,退休,大學,否,否,是,未知,6,aug,2,-1,未知,0,3
U22041,35,管理,研究所,否,是,否,未知,6,aug,2,-1,未知,0,3
U3914,43,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U33234,39,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U7943,60,退休,高中,否,否,否,未知,6,aug,2,-1,未知,0,3
U28816,34,家管,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U974,40,管理,研究所,否,否,否,未知,6,aug,6,-1,未知,1,3
U39745,45,藍領,大學,否,否,是,未知,6,aug,2,-1,未知,0,3
U6609,54,藍領,大學,否,是,否,未知,6,aug,2,-1,未知,0,3
U28384,50,科技,大學,否,否,否,未知,6,aug,3,-1,未知,0,3
U2755,59,家管,高中,否,否,否,未知,6,aug,2,-1,未知,0,3
U958,52,藍領,高中,否,是,否,未知,6,aug,2,-1,未知,0,3
U2593,47,未知,高中以下,否,否,否,未知,6,aug,2,-1,未知,0,3
U30537,39,管理,研究所,否,是,是,未知,6,aug,2,-1,未知,0,3
U11526,47,科技,大學,否,否,否,未知,6,aug,2,-1,未知,1,3
U31809,42,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,4
U31110,57,科技,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U11100,55,退休,高中,否,否,是,未知,6,aug,2,-1,未知,0,3
U1738,30,管理,研究所,否,否,否,未知,6,aug,4,-1,未知,0,3
U14210,42,科技,研究所,否,是,否,未知,6,aug,4,-1,未知,1,4
U39886,36,科技,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U19671,48,管理,研究所,否,否,否,未知,6,aug,6,-1,未知,0,3
U18309,34,藍領,大學,否,否,否,未知,6,aug,2,-1,未知,1,3
U24662,56,家管,高中,否,否,否,未知,6,aug,4,-1,未知,0,3
U41138,52,科技,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U40580,35,管理,大學,否,否,否,未知,6,aug,12,-1,未知,0,3
U19383,34,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,1,3
U39329,30,SOHO,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U33566,51,藍領,大學,否,是,否,未知,6,aug,3,-1,未知,0,3
U42123,41,科技,大學,否,否,否,未知,6,aug,3,-1,未知,0,3
U26459,48,科技,大學,否,否,否,未知,5,aug,2,-1,未知,0,3
U10510,30,管理,研究所,否,是,否,未知,5,aug,2,-1,未知,0,3
U38111,35,科技,研究所,否,否,否,未知,5,aug,2,-1,未知,0,3
U18613,48,管理,研究所,否,否,是,未知,5,aug,2,-1,未知,0,3
U22093,35,管理,研究所,否,否,是,未知,5,aug,2,-1,未知,0,3
U43483,33,科技,大學,否,否,否,未知,5,aug,2,-1,未知,0,3
U2335,58,科技,大學,否,否,否,未知,5,aug,2,-1,未知,0,3
U5211,38,管理,研究所,否,否,否,未知,5,aug,2,-1,未知,0,3
U20696,46,科技,大學,否,否,否,未知,5,aug,2,-1,未知,1,3
U14700,50,服務業,大學,否,是,否,未知,5,aug,2,-1,未知,0,3
U32351,33,科技,研究所,否,否,否,未知,5,aug,2,-1,未知,0,3
U43480,51,管理,研究所,否,否,否,未知,5,aug,4,-1,未知,0,3
U12005,31,管理,研究所,否,否,否,未知,5,aug,2,-1,未知,0,3
U12703,57,退休,高中,否,否,否,未知,5,aug,2,-1,未知,0,3
U7848,50,服務業,高中以下,否,否,否,未知,5,aug,4,-1,未知,0,3
U37437,34,科技,研究所,否,否,否,未知,5,aug,2,-1,未知,0,3
U2706,49,服務業,高中,否,否,否,未知,5,aug,2,-1,未知,0,3
U35445,56,科技,大學,否,是,否,未知,5,aug,3,-1,未知,1,3
U16372,58,科技,研究所,否,否,否,未知,5,aug,3,-1,未知,0,3
U13496,51,服務業,大學,否,否,否,未知,5,aug,2,-1,未知,0,3
U39217,37,科技,大學,否,否,否,未知,5,aug,1,-1,未知,0,3
U17384,47,藍領,高中,否,否,否,未知,5,aug,1,-1,未知,0,3
U28643,60,退休,研究所,否,否,否,未知,5,aug,1,-1,未知,0,3
U28078,45,服務業,高中,否,否,否,未知,5,aug,1,-1,未知,0,3
U40659,53,藍領,高中以下,否,否,否,未知,5,aug,3,-1,未知,0,3
U11226,55,科技,研究所,否,否,是,未知,5,aug,2,-1,未知,1,3
U29404,45,服務業,大學,否,否,否,未知,5,aug,2,-1,未知,0,3
U41247,49,科技,研究所,否,否,否,未知,5,aug,2,-1,未知,1,3
U7254,60,管理,研究所,否,否,是,未知,5,aug,3,-1,未知,0,3
U44944,49,老闆,大學,否,否,否,未知,5,aug,2,-1,未知,0,3
U380,39,管理,研究所,否,否,否,未知,5,aug,2,-1,未知,0,3
U41851,54,科技,大學,否,否,否,未知,5,aug,2,-1,未知,0,3
U29040,34,科技,研究所,否,否,否,未知,5,aug,2,-1,未知,0,3
U19532,39,管理,研究所,否,否,否,未知,5,aug,3,-1,未知,0,3
U33267,54,管理,研究所,否,否,否,未知,5,aug,3,-1,未知,0,3
U33665,53,管理,研究所,否,否,否,未知,5,aug,4,-1,未知,0,3
U33401,49,科技,大學,否,否,否,未知,5,aug,2,-1,未知,0,3
U8181,53,老闆,大學,否,否,否,未知,5,aug,2,-1,未知,0,3
U13294,59,退休,高中,否,否,是,未知,6,aug,2,-1,未知,0,3
U11423,30,管理,研究所,否,否,否,未知,5,aug,2,-1,未知,0,3
U1874,42,管理,研究所,否,否,否,未知,6,aug,6,-1,未知,0,3
U27218,45,老闆,大學,否,否,否,未知,6,aug,2,-1,未知,1,3
U38838,32,科技,研究所,否,否,是,未知,6,aug,2,-1,未知,0,3
U21053,39,科技,大學,否,否,否,未知,6,aug,4,-1,未知,0,3
U25513,46,老闆,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U16186,56,退休,大學,否,否,否,未知,6,aug,3,-1,未知,0,3
U44829,51,SOHO,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U20946,48,科技,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U39726,38,科技,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U32812,39,管理,研究所,否,否,否,未知,6,aug,3,-1,未知,1,3
U3342,46,老闆,大學,否,否,否,未知,6,aug,2,-1,未知,1,3
U901,57,服務業,高中,否,否,否,未知,6,aug,2,-1,未知,0,3
U33703,43,SOHO,大學,否,是,否,未知,6,aug,2,-1,未知,0,3
U41215,53,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U4882,43,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U6012,48,科技,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U8007,49,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U16714,50,管理,研究所,否,否,否,未知,6,aug,3,-1,未知,0,3
U43096,58,服務業,大學,否,否,否,未知,6,aug,2,-1,未知,0,3
U14317,45,藍領,高中以下,否,否,否,未知,6,aug,2,-1,未知,0,3
U5023,33,未知,大學,否,否,否,未知,6,aug,3,-1,未知,0,3
U22695,52,管理,研究所,否,否,否,未知,6,aug,4,-1,未知,0,3
U20165,57,退休,大學,否,否,否,未知,6,aug,4,-1,未知,0,3
U12450,31,科技,大學,否,否,否,未知,6,aug,6,-1,未知,0,3
U141,56,退休,大學,否,否,是,未知,6,aug,6,-1,未知,0,3
U20144,51,老闆,大學,否,否,是,未知,6,aug,4,-1,未知,0,3
U2980,36,管理,研究所,否,是,否,未知,6,aug,3,-1,未知,0,3
U29946,44,管理,研究所,否,是,否,未知,6,aug,6,-1,未知,0,3
U5306,56,管理,研究所,否,否,否,未知,6,aug,4,-1,未知,0,3
U35006,44,科技,大學,否,否,否,未知,6,aug,3,-1,未知,0,3
U13907,33,SOHO,高中,否,否,否,未知,6,aug,8,-1,未知,0,3
U5857,57,退休,研究所,否,否,否,未知,6,aug,4,-1,未知,1,3
U14824,42,科技,大學,是,是,否,未知,6,aug,7,-1,未知,0,3
U37644,55,服務業,大學,否,是,是,未知,6,aug,3,-1,未知,0,3
U5144,50,科技,大學,否,否,否,未知,6,aug,3,-1,未知,0,3
U22084,61,退休,大學,否,否,否,未知,6,aug,4,-1,未知,1,3
U19079,50,管理,研究所,否,是,否,未知,6,aug,5,-1,未知,0,3
U3197,42,管理,研究所,否,否,否,未知,6,aug,3,-1,未知,0,3
U14294,31,SOHO,研究所,否,否,否,未知,6,aug,4,-1,未知,0,3
U7651,32,SOHO,大學,否,否,否,未知,5,aug,1,-1,未知,0,3
U42292,55,科技,大學,否,是,否,未知,6,aug,4,-1,未知,0,3
U23023,48,科技,研究所,否,否,否,未知,6,aug,4,-1,未知,0,3
U44927,35,管理,研究所,否,否,否,未知,6,aug,4,-1,未知,0,3
U44298,46,科技,大學,否,否,否,未知,6,aug,5,-1,未知,0,3
U6236,43,管理,研究所,否,否,否,未知,6,aug,2,-1,未知,0,3
U14698,49,老闆,大學,否,是,否,未知,6,aug,3,-1,未知,0,3
U16401,38,科技,研究所,否,否,否,未知,6,aug,7,-1,未知,0,3
U1190,59,老闆,高中以下,否,否,否,未知,6,aug,4,-1,未知,0,1
