Prod_output_num,locations,gender,age,click_on_prod,balance,registry_to_use_time,credit_card_paid,active_member,estimated_salary,buy,UID
686,Taipei,Female,47,5,113328.93,4,1,1,124170.9,0,2216
666,Tainan,Male,35,2,104832.49,4,1,1,175015.12,0,2217
733,Tainan,Female,31,9,102289.85,4,1,0,115441.66,0,2218
631,Taichung,Female,34,6,125227.82,3,0,0,128247.03,0,2219
714,Taichung,Female,49,5,140510.89,4,1,1,141914.94,0,2220
767,Taichung,Female,35,6,132253.22,4,1,1,115566.57,1,2221
711,Taichung,Male,43,2,39043.29,3,1,0,175423.69,0,2222
722,Taipei,Male,34,8,0,3,1,0,133447.49,0,2223
631,Tainan,Male,55,9,99685.06,4,1,1,114474.98,0,2224
701,Taichung,Male,38,3,125385.49,3,0,0,52044.66,0,2225
790,Tainan,Male,46,2,131365.37,3,1,0,180290.68,0,2226
633,Tainan,Male,58,6,98308.51,4,1,0,132034.13,0,2227
644,Taipei,Female,37,8,0,3,1,1,20968.88,0,2228
757,Tainan,Male,44,5,140856.16,3,1,1,158735.1,0,2229
696,Taipei,Female,30,8,0,3,1,0,196134.44,0,2230
746,Taipei,Male,35,2,172274.01,4,1,1,22374.97,0,2231
649,Tainan,Male,36,8,0,3,1,1,161668.15,0,2232
565,Tainan,Male,38,0,122447.76,4,0,1,67339.34,0,2233
720,Taipei,Female,38,10,0,3,1,0,56229.72,1,2234
648,Tainan,Female,56,6,157559.59,3,1,1,140991.23,1,2235
632,Taichung,Male,41,3,126550.7,4,0,1,177644.52,1,2236
622,Taipei,Female,30,2,158584.82,2,1,1,142342.55,1,2237
835,Taipei,Male,28,2,163569.61,3,1,0,154559.28,0,2238
493,Taipei,Female,31,3,0,4,1,0,176570.28,1,2239
785,Taichung,Female,33,6,127211.45,4,0,1,191961.83,0,2240
681,Taichung,Male,42,3,118199.97,3,1,1,9452.88,1,2241
621,Taichung,Female,30,2,101014.08,3,1,0,165257.31,0,2242
756,Tainan,Male,38,6,119208.85,4,1,1,169763.89,1,2243
515,Taipei,Female,66,6,0,3,1,0,160663.11,0,2244
625,Taipei,Female,58,10,53772.73,4,1,0,192072.1,1,2245
717,Tainan,Female,39,6,0,3,1,1,93275.61,0,2246
595,Taichung,Female,41,2,138878.81,4,0,0,112269.67,0,2247
539,Tainan,Female,37,1,130922.81,3,0,1,2186.83,0,2248
762,Taipei,Male,35,9,0,3,1,0,43075.7,0,2249
706,Tainan,Male,20,8,0,3,1,0,12368.11,0,2250
677,Tainan,Female,25,8,130866.19,4,1,1,42410.21,0,2251
733,Taichung,Female,33,7,187257.94,4,0,0,190430.81,0,2252
684,Tainan,Female,41,7,0,4,1,0,138394.37,0,2253
679,Taipei,Male,36,6,147733.64,4,0,0,172501.38,0,2254
478,Tainan,Male,43,1,0,3,1,0,197916.43,0,2255
696,Taipei,Male,33,2,163139.27,4,1,0,7035.36,0,2256
686,Tainan,Female,35,4,0,3,1,0,159676.55,0,2257
466,Taipei,Female,36,5,119540.15,4,0,0,80603.99,0,2258
686,Taipei,Female,41,4,129553.76,3,1,1,187599.8,0,2259
576,Taipei,Male,55,9,0,3,1,0,94450.97,0,2260
763,Taichung,Female,61,1,66101.89,4,1,0,143981.27,0,2261
572,Taipei,Male,43,2,140431.98,4,1,1,26450.57,1,2262
757,Taipei,Female,49,2,0,3,0,1,164482.92,0,2263
582,Taipei,Female,29,0,0,4,1,0,84012.81,0,2264
623,Taipei,Female,35,5,0,3,1,1,101192.08,0,2265
617,Taichung,Female,37,4,116471.43,3,1,1,175324.74,1,2266
425,Taipei,Male,39,4,0,3,1,1,197226.32,0,2267
659,Taipei,Female,56,9,123785.24,4,1,1,99504.03,1,2268
605,Taipei,Female,33,4,0,3,0,0,83700.66,0,2269
538,Taipei,Female,38,8,88758.95,3,0,1,28226.15,1,2270
665,Taichung,Male,25,5,153611.83,3,1,1,35321.65,0,2271
491,Taichung,Female,57,4,112044.72,4,1,0,41229.73,1,2272
726,Tainan,Female,27,7,123826.07,4,0,0,78970.58,0,2273
580,Taipei,Female,65,9,106804.26,2,1,1,107890.69,1,2274
550,Taipei,Female,48,6,0,3,1,0,191870.28,0,2275
542,Taipei,Female,59,2,68892.77,3,1,1,7905.06,1,2276
732,Taipei,Female,43,6,0,3,1,1,65731.53,0,2277
473,Taipei,Female,33,5,125827.43,4,0,0,145698.73,0,2278
745,Tainan,Male,34,9,0,3,1,1,50046.25,0,2279
732,Taipei,Male,36,7,0,3,1,0,60830.24,0,2280
848,Taichung,Female,40,5,148495.64,4,0,1,158853.98,0,2281
572,Taipei,Male,37,1,133043.66,4,0,1,111243.09,0,2282
702,Taipei,Male,45,9,74989.58,4,1,0,171014.69,0,2283
664,Taichung,Male,39,7,60263.23,4,1,1,170835.32,0,2284
630,Taichung,Male,50,3,129370.91,1,1,0,47775.34,1,2285
618,Taichung,Male,44,5,157955.83,3,0,1,139297.71,0,2286
556,Taipei,Male,26,4,0,4,1,1,195167.38,0,2287
619,Taipei,Female,30,7,70729.17,4,1,0,160948.87,0,2288
644,Taipei,Male,48,8,0,3,0,0,44965.54,1,2289
658,Tainan,Male,50,2,0,3,1,1,52137.73,0,2290
598,Tainan,Male,27,8,90721.52,3,1,1,109296.18,0,2291
677,Taipei,Male,27,2,0,3,1,0,20092.89,0,2292
689,Tainan,Female,45,0,57784.22,4,1,1,197804,1,2293
591,Taipei,Male,33,9,131765.72,4,1,1,118782.06,0,2294
699,Taipei,Male,40,7,0,4,0,0,152876.13,1,2295
749,Taichung,Male,47,9,110022.74,4,0,0,135655.29,1,2296
709,Taipei,Female,40,9,131569.63,4,1,0,103970.58,0,2297
607,Taichung,Male,61,2,164523.5,3,1,0,35786.76,0,2298
650,Taichung,Female,25,2,114330.95,4,1,0,25325.07,0,2299
651,Tainan,Female,45,10,135923.16,4,1,1,18732.84,0,2300
676,Taipei,Female,61,8,0,3,1,0,118522.73,0,2301
723,Taipei,Female,49,4,0,3,0,0,89972.25,0,2302
714,Tainan,Male,45,0,124693.48,4,0,0,187194.15,0,2303
759,Tainan,Female,35,7,147936.42,4,1,0,106785.7,0,2304
582,Taipei,Male,29,0,0,4,1,1,142516.35,0,2305
697,Taipei,Female,34,2,126558.92,4,1,1,73334.43,0,2306
610,Taichung,Male,57,6,106938.11,3,0,0,186612.47,0,2307
488,Taichung,Female,33,4,140002.35,4,1,1,123613.81,0,2308
599,Taichung,Male,46,9,123444.72,4,1,0,31368.08,1,2309
781,Taipei,Male,32,6,147107.91,4,1,0,40066.95,0,2310
645,Taipei,Male,19,9,128514.84,4,0,1,175969.19,0,2311
545,Taipei,Female,55,5,0,4,0,1,10034.77,1,2312
597,Taichung,Female,40,9,106756.01,3,1,1,151167.94,0,2313
561,Tainan,Female,28,3,0,3,1,1,191387.76,0,2314
662,Taipei,Female,37,6,0,3,1,1,51229.17,0,2315
649,Taichung,Female,50,5,155393.32,4,1,0,87351.42,1,2316
630,Taipei,Female,36,2,110414.48,4,1,0,48984.95,0,2317
672,Tainan,Male,33,2,0,3,1,0,182738,0,2318
636,Taichung,Female,37,9,157098.52,4,1,0,153535.27,0,2319
593,Taichung,Female,38,5,85626.6,4,1,0,125079.65,0,2320
545,Taichung,Male,45,6,93796.42,3,1,0,162321.26,0,2321
567,Tainan,Female,41,1,0,3,1,1,3414.72,0,2322
583,Taipei,Male,51,6,125268.03,3,1,1,165082.25,0,2323
681,Taipei,Female,29,2,148143.84,4,1,0,52021.39,0,2324
762,Tainan,Male,29,10,115545.33,3,1,1,148256.43,0,2325
648,Tainan,Male,35,7,0,3,0,1,122899.01,0,2326
644,Taipei,Male,30,5,44928.88,4,1,0,10771.46,0,2327
706,Tainan,Male,29,2,0,3,1,0,18255.51,0,2328
850,Taipei,Male,35,3,162442.35,4,1,1,183566.78,0,2329
484,Tainan,Female,39,5,0,3,1,0,175224.12,0,2330
508,Taichung,Male,28,0,96213.82,3,1,1,147913.56,0,2331
439,Taipei,Female,29,6,156569.43,4,1,1,180598.66,0,2332
484,Tainan,Male,36,8,0,3,1,1,186136.48,0,2333
803,Tainan,Female,37,1,0,3,0,1,7455.2,0,2334
724,Taichung,Female,48,6,110463.25,3,1,0,80552.11,1,2335
640,Taipei,Male,33,7,154575.76,4,1,1,25722.28,1,2336
701,Tainan,Female,35,9,0,3,0,1,170996.86,0,2337
537,Taipei,Male,37,3,0,3,1,0,20603.32,0,2338
651,Taichung,Male,26,5,147037.32,4,0,1,141763.26,0,2339
523,Taichung,Male,41,0,119276.31,4,0,1,122284.38,1,2340
717,Taipei,Female,25,7,108664.85,3,1,1,190011.85,0,2341
593,Tainan,Male,44,5,0,4,1,1,128046.98,0,2342
706,Taichung,Male,38,5,163034.82,3,1,0,135662.17,0,2343
714,Taichung,Female,49,4,93059.34,4,1,1,7571.51,1,2344
794,Tainan,Male,38,9,179581.31,4,1,1,23596.24,0,2345
518,Taichung,Male,46,4,113625.93,4,0,1,92727.42,1,2346
589,Taichung,Male,55,7,119961.48,4,1,1,65156.83,1,2347
824,Taipei,Male,45,3,129209.48,4,0,1,60151.77,0,2348
719,Taichung,Female,42,5,137227.04,2,1,1,149097.38,1,2349
617,Taichung,Female,58,3,119024.75,3,1,1,35199.24,1,2350
651,Taipei,Male,35,7,74623.5,2,1,1,129451.29,1,2351
637,Tainan,Female,45,2,157929.45,4,1,0,145134.49,1,2352
554,Taipei,Female,26,7,92606.86,3,1,1,192709.69,0,2353
731,Taichung,Male,35,2,127862.93,3,1,1,139083.7,0,2354
569,Tainan,Female,42,1,0,4,1,0,83629.6,1,2355
625,Taichung,Female,37,4,142711.81,4,1,1,35625.41,0,2356
592,Taipei,Female,38,4,0,3,1,1,35338.96,0,2357
669,Taipei,Male,43,1,163159.85,4,0,0,15602.8,0,2358
663,Taichung,Male,32,3,108586.86,4,1,0,182355.21,0,2359
518,Taichung,Female,41,5,110624.99,4,1,1,89327.67,0,2360
686,Taichung,Female,43,5,154846.24,3,1,0,151903.6,0,2361
709,Taichung,Male,45,4,122917.71,4,1,0,11.58,1,2362
571,Taipei,Female,33,9,0,3,0,0,77519.62,0,2363
707,Taipei,Female,31,2,82787.93,3,0,1,91423.69,0,2364
701,Taichung,Male,32,5,102500.34,4,0,1,106287.77,0,2365
672,Taipei,Male,34,9,0,3,1,1,161800.77,0,2366
620,Taichung,Male,39,9,159492.79,4,1,1,80582.34,1,2367
557,Tainan,Male,48,10,0,3,1,0,185094.48,0,2368
648,Tainan,Female,54,7,118241.02,4,1,1,172586.89,1,2369
479,Taipei,Female,35,2,113090.4,4,1,1,195649.79,0,2370
730,Taipei,Female,22,9,65763.57,4,1,0,145792.01,0,2371
737,Taichung,Female,43,1,125537.38,4,1,1,138510.01,1,2372
616,Taipei,Male,31,3,94263.91,3,1,1,168895.06,0,2373
639,Tainan,Male,29,4,133434.57,3,1,1,97983.44,0,2374
815,Tainan,Female,39,6,0,4,1,0,85167.88,0,2375
786,Tainan,Male,31,9,0,3,1,0,18210.36,0,2376
549,Taipei,Male,50,9,94748.76,3,0,0,13608.18,0,2377
622,Taipei,Female,38,4,98640.74,4,1,0,110457.99,0,2378
624,Taipei,Male,26,9,74681.9,3,0,1,31231.35,0,2379
841,Taipei,Male,34,4,0,3,1,1,141582.66,0,2380
614,Tainan,Female,41,7,179915.85,4,0,1,14666.35,1,2381
676,Taipei,Male,30,1,128207.23,4,1,0,55400.17,0,2382
697,Taipei,Male,42,9,132739.26,3,0,1,174667.65,0,2383
732,Taipei,Female,40,10,0,3,1,1,154189.08,0,2384
623,Taipei,Male,27,4,120509.81,4,0,1,142170.44,0,2385
541,Taipei,Male,46,4,124547.13,3,1,1,94499.06,0,2386
773,Tainan,Female,39,4,0,3,0,0,182081.45,0,2387
762,Taichung,Male,34,4,88815.56,3,1,1,68562.26,1,2388
655,Tainan,Female,35,1,82231.51,3,1,1,88798.02,0,2389
602,Taichung,Male,32,7,184715.86,3,1,1,113781.99,0,2390
850,Taipei,Male,31,3,0,3,1,1,121866.87,0,2391
649,Tainan,Male,51,4,0,4,1,0,150390.57,0,2392
850,Taichung,Male,28,4,147972.19,4,1,1,60708.72,1,2393
543,Taipei,Male,43,9,0,3,1,0,78858.07,0,2394
672,Taipei,Male,52,8,170008.84,4,0,1,56407.42,1,2395
600,Taipei,Female,27,3,0,3,0,0,125698.97,0,2396
671,Tainan,Female,34,10,0,4,1,1,23235.38,0,2397
706,Tainan,Female,42,8,95386.82,4,1,0,75732.25,0,2398
541,Taichung,Male,51,7,90373.28,3,1,1,179861.79,0,2399
711,Taichung,Male,34,4,133467.77,3,1,0,42976.64,0,2400
630,Tainan,Male,30,3,0,3,0,0,10486.69,0,2401
531,Taipei,Male,31,3,96288.26,4,1,1,56794.73,0,2402
641,Taipei,Female,26,4,91547.84,3,0,0,28157.34,0,2403
631,Taichung,Male,37,8,138292.64,3,0,1,152422.91,1,2404
685,Taipei,Male,35,9,0,4,1,1,167033.83,0,2405
702,Tainan,Male,32,8,71667.74,4,1,0,126082.18,0,2406
708,Taichung,Female,43,0,118994.84,4,1,1,181499.77,1,2407
653,Tainan,Male,55,7,0,3,1,0,41967.03,0,2408
654,Taichung,Male,37,2,145610.07,3,0,1,186300.59,0,2409
596,Taipei,Female,33,1,138162.81,4,1,1,85412.54,0,2410
549,Taichung,Female,31,9,135020.21,3,1,0,23343.18,0,2411
754,Taipei,Male,38,2,0,3,1,1,180698.32,0,2412
815,Taichung,Female,25,8,135161.67,4,1,0,136071.05,0,2413
556,Taipei,Female,52,9,0,4,1,1,175149.2,1,2414
706,Taipei,Male,32,6,94486.47,4,1,0,146949.74,0,2415
850,Taipei,Male,46,9,117640.39,4,1,1,88920.68,0,2416
732,Tainan,Female,33,8,111379.55,4,1,0,45098.62,0,2417
614,Taipei,Male,40,6,0,4,1,0,20339.79,1,2418
580,Tainan,Female,57,0,136820.99,4,0,0,108528.74,0,2419
593,Taipei,Female,46,7,98752.51,4,1,1,145560.38,0,2420
653,Taichung,Female,25,2,158266.42,2,1,0,199357.24,0,2421
746,Taipei,Female,29,4,105599.67,4,1,0,43106.17,0,2422
662,Taipei,Female,29,10,0,3,1,1,137508.31,0,2423
573,Taipei,Male,31,2,0,3,1,0,91957.39,0,2424
684,Tainan,Female,39,4,139723.9,4,1,0,120612.11,0,2425
793,Taipei,Female,41,3,141806.46,4,1,1,102921.17,0,2426
798,Taichung,Female,49,5,132571.67,4,1,0,31686.33,1,2427
524,Taipei,Male,40,2,180516.9,4,1,1,180002.42,0,2428
816,Taipei,Male,31,8,0,3,1,0,28407.4,0,2429
742,Taichung,Female,41,4,92805.72,4,0,0,73743.95,1,2430
540,Taipei,Male,22,4,0,2,1,0,186233.26,1,2431
537,Taichung,Male,39,3,135309.36,4,1,1,31728.86,1,2432
759,Tainan,Female,74,6,128917.84,4,1,0,48244.64,0,2433
774,Taipei,Female,52,2,56580.93,4,1,1,113266.28,1,2434
608,Taichung,Male,42,8,131390.75,3,1,1,71178.09,0,2435
704,Tainan,Male,37,4,0,3,0,1,25684.93,0,2436
581,Taipei,Male,41,8,0,3,0,1,29737.14,0,2437
628,Taichung,Female,61,1,97361.66,4,1,0,149922.38,1,2438
566,Taipei,Female,42,6,0,4,1,1,180702.12,1,2439
701,Tainan,Male,59,7,0,3,0,0,27597.59,0,2440
735,Tainan,Male,29,10,0,3,1,0,95025.27,0,2441
680,Taipei,Female,34,1,0,3,1,1,167035.07,0,2442
560,Taipei,Male,57,0,0,3,0,0,116781.71,0,2443
663,Taichung,Female,29,4,102714.65,3,0,1,21170.81,0,2444
665,Taipei,Female,34,5,67816.72,4,1,0,29641.58,0,2445
758,Taipei,Male,51,8,81710.46,4,1,0,116520.07,0,2446
621,Taipei,Male,26,2,75237.54,4,0,0,44220.4,0,2447
764,Taichung,Male,28,10,124023.18,4,1,1,166188.28,0,2448
537,Taichung,Female,46,5,100727.5,4,0,0,140857.76,1,2449
589,Taipei,Female,46,10,107238.85,3,1,1,37024.28,0,2450
555,Taipei,Male,24,5,0,3,1,1,27513.47,0,2451
734,Taipei,Female,29,0,139994.66,4,1,1,17744.72,0,2452
783,Tainan,Female,59,9,126224.87,4,1,0,4423.63,0,2453
678,Taichung,Female,51,1,145751.03,4,0,1,109718.44,1,2454
661,Taipei,Male,47,5,0,4,0,0,107243.31,1,2455
607,Tainan,Female,25,4,121166.89,4,0,0,115288.24,0,2456
537,Tainan,Female,38,1,0,3,0,0,41233.97,0,2457
513,Tainan,Male,88,10,0,3,1,0,52952.24,0,2458
576,Taipei,Male,63,9,70655.48,4,0,1,78955.8,1,2459
660,Taichung,Male,41,1,129901.21,4,1,1,26025.6,1,2460
637,Taipei,Male,40,8,125470.81,4,1,0,174536.17,0,2461
672,Taipei,Female,53,9,169406.33,1,1,0,147311.47,1,2462
629,Taipei,Male,32,2,0,3,0,0,77965.44,0,2463
583,Taichung,Male,40,4,107041.3,4,1,0,5635.63,0,2464
763,Tainan,Female,32,10,95153.77,4,0,0,81310.1,0,2465
516,Taichung,Male,32,3,145166.09,3,0,1,111421.45,0,2466
617,Taipei,Female,27,4,0,3,0,1,190269.21,0,2467
700,Taipei,Male,38,9,65962.63,4,1,0,100950.48,0,2468
727,Taichung,Male,36,6,140418.81,4,1,0,113033.73,1,2469
689,Tainan,Female,31,3,139799.63,4,0,0,120663.57,0,2470
626,Taichung,Male,49,9,171787.84,3,1,1,187192.23,0,2471
686,Taipei,Male,38,6,149238.97,4,1,0,97825.23,0,2472
351,Taichung,Female,57,4,163146.46,4,1,1,169621.69,1,2473
739,Taipei,Female,37,8,0,3,1,1,191557.1,1,2474
627,Taipei,Male,32,10,0,3,1,1,103287.62,0,2475
451,Taichung,Female,38,9,61482.47,4,1,0,167538.66,0,2476
512,Taipei,Female,41,8,145150.28,4,1,1,64869.32,1,2477
774,Taipei,Female,41,5,126670.37,4,1,1,102426.06,0,2478
652,Taipei,Female,40,8,84390.8,3,0,0,107876.2,0,2479
638,Taichung,Male,37,2,89728.86,3,1,0,37294.88,0,2480
475,Taipei,Female,57,1,0,3,1,1,89248.99,0,2481
567,Tainan,Male,40,4,118628.8,4,0,1,91973.63,0,2482
750,Taipei,Male,37,3,0,3,1,1,16870.2,0,2483
850,Taipei,Male,39,6,96863.13,4,1,0,121681.19,0,2484
753,Taipei,Female,38,6,142263.45,4,0,0,33730.43,0,2485
683,Tainan,Female,36,7,0,3,1,1,104786.59,0,2486
710,Taipei,Female,32,3,0,4,1,1,94790.34,0,2487
645,Tainan,Female,21,1,0,3,0,1,28726.07,0,2488
714,Taipei,Male,28,6,122724.37,4,1,0,67057.27,0,2489
696,Taichung,Female,35,4,174902.26,4,1,1,69079.85,0,2490
612,Tainan,Female,26,4,0,3,1,0,179780.74,0,2491
520,Taichung,Female,31,3,108914.17,4,1,0,183572.39,1,2492
782,Tainan,Male,23,10,98052.66,4,1,0,142587.32,0,2493
666,Taipei,Male,46,5,123873.19,4,1,0,177844.06,0,2494
466,Taichung,Female,56,2,111920.13,2,1,1,197634.11,1,2495
567,Taipei,Female,45,4,0,3,0,0,121053.19,0,2496
613,Taipei,Male,20,3,0,3,1,0,149613.77,0,2497
718,Taipei,Male,37,8,0,3,1,0,142.81,0,2498
614,Taipei,Female,37,8,75150.34,1,0,0,131766.67,1,2499
711,Taipei,Male,38,10,0,3,0,1,53311.78,0,2500
691,Taichung,Female,38,5,114753.76,4,1,1,107665.02,0,2501
527,Taipei,Male,32,0,0,4,1,1,109523.88,0,2502
476,Taipei,Female,32,6,111871.93,4,0,1,112132.86,0,2503
619,Tainan,Female,45,0,0,3,0,1,113645.4,0,2504
607,Taichung,Female,37,4,135927.06,4,0,1,180890.4,0,2505
695,Tainan,Male,44,8,0,3,1,0,70974.13,0,2506
653,Taipei,Male,33,1,0,3,0,1,53379.52,0,2507
677,Taipei,Male,46,2,57037.74,4,1,0,158531.01,0,2508
655,Taipei,Female,50,10,0,1,1,1,179267.94,1,2509
625,Taipei,Female,52,2,79468.96,4,1,0,84606.03,0,2510
679,Taichung,Female,34,7,121063.85,4,1,1,56984.58,0,2511
734,Taipei,Male,51,1,118537.47,4,1,0,116912.45,0,2512
666,Taipei,Male,39,10,0,3,1,1,102999.33,0,2513
592,Taichung,Female,26,4,105082.07,3,1,1,132801.57,0,2514
564,Taipei,Male,40,4,0,4,1,1,85455.62,1,2515
814,Taipei,Female,36,6,0,3,1,0,98657.01,0,2516
592,Taichung,Male,36,2,104702.65,3,1,1,107948.72,0,2517
758,Taipei,Female,50,2,95813.76,2,1,0,67944.09,1,2518
612,Tainan,Female,62,0,167026.61,3,1,0,192892.05,0,2519
498,Taichung,Male,61,7,102453.26,4,1,1,187247.56,1,2520
638,Taichung,Male,25,4,148045.45,3,1,0,114722.42,0,2521
558,Taipei,Male,35,1,0,3,0,1,111687.57,0,2522
756,Taipei,Female,24,1,0,3,1,1,184182.25,0,2523
782,Tainan,Male,52,4,0,4,1,0,52759.82,1,2524
505,Taipei,Male,34,10,104498.79,4,0,0,126451.14,0,2525
671,Tainan,Female,29,6,0,3,0,1,12048.67,0,2526
801,Taipei,Male,42,6,0,3,1,0,95804.33,0,2527
604,Taipei,Male,26,8,149542.52,3,0,0,197911.52,0,2528
716,Taipei,Female,29,10,87946.39,4,1,0,182531.74,0,2529
624,Taipei,Female,45,3,68639.57,4,1,1,168002.31,1,2530
607,Taichung,Male,47,4,148826.32,4,1,0,79450.61,0,2531
827,Taipei,Female,60,2,0,3,0,0,60615.83,0,2532
606,Taipei,Male,61,5,108166.09,3,0,0,8643.21,0,2533
717,Taichung,Female,35,5,103214.71,4,1,1,172172.7,0,2534
651,Taichung,Male,40,1,134760.21,3,0,1,174434.06,1,2535
691,Taipei,Male,58,3,0,4,0,0,194930.3,1,2536
573,Taipei,Female,33,0,90124.64,4,1,1,137476.71,0,2537
723,Tainan,Male,38,6,0,3,1,0,94415.6,0,2538
584,Taichung,Female,46,6,87361.02,3,1,1,120376.87,1,2539
550,Taichung,Female,45,8,111257.59,4,0,1,97623.42,1,2540
611,Taipei,Female,61,3,131583.59,1,0,0,66238.23,1,2541
549,Taichung,Male,41,9,95020.8,2,1,0,131710.59,1,2542
850,Tainan,Female,24,1,0,3,0,0,69052.87,0,2543
668,Taichung,Male,34,5,80242.37,3,0,1,56780.97,0,2544
686,Taipei,Female,43,0,0,4,1,0,170072.9,0,2545
660,Taipei,Male,50,1,0,2,1,0,191849.15,1,2546
682,Tainan,Female,59,0,122661.39,4,0,0,84803.76,0,2547
524,Taipei,Male,50,4,0,3,1,0,31840.59,1,2548
645,Taipei,Female,36,8,0,3,1,0,12096.61,1,2549
850,Taipei,Male,42,0,0,3,1,1,44165.84,0,2550
537,Taipei,Female,53,3,0,4,1,0,91406.62,0,2551
599,Tainan,Female,46,7,81742.84,3,1,1,83282.21,0,2552
727,Tainan,Male,71,8,0,4,1,0,198446.91,1,2553
756,Tainan,Male,30,2,145127.85,4,0,1,7554.68,0,2554
755,Taipei,Male,38,9,148912.44,4,1,1,80416.16,0,2555
634,Tainan,Female,41,4,0,3,1,0,164549.74,0,2556
837,Taipei,Male,26,4,89900.24,3,1,1,175477.03,0,2557
727,Taichung,Female,30,8,119027.28,3,1,0,137903.54,0,2558
567,Taichung,Female,40,2,105222.86,3,1,1,93795.86,0,2559
650,Tainan,Female,30,6,0,4,0,1,67997.13,1,2560
655,Tainan,Male,34,1,116114.93,4,1,0,49492.15,0,2561
763,Taipei,Female,58,9,187911.55,4,0,0,35825.18,0,2562
843,Taipei,Female,27,5,0,3,1,0,67494.23,0,2563
667,Taipei,Female,38,6,144432.04,4,1,0,73963.17,1,2564
705,Taipei,Female,50,4,77065.9,3,0,0,145159.26,0,2565
660,Taichung,Female,29,6,180520.29,4,1,0,123850.58,0,2566
553,Taipei,Male,42,1,0,3,0,1,23822.04,0,2567
612,Taichung,Female,47,6,130024.87,4,1,0,45750.21,1,2568
641,Taichung,Female,40,2,110086.69,4,1,1,159773.14,0,2569
513,Tainan,Female,31,5,174853.46,4,1,1,84238.63,0,2570
680,Taipei,Male,44,7,108724.98,4,0,0,72330.46,0,2571
711,Taipei,Male,58,9,91285.13,3,1,0,26767.85,0,2572
689,Tainan,Male,40,2,0,3,1,0,164768.82,0,2573
665,Taichung,Female,51,9,110610.41,3,0,0,1112.76,1,2574
551,Taichung,Male,54,5,102994.04,4,1,1,176680.16,1,2575
645,Tainan,Male,36,4,59893.85,3,1,1,43999.64,0,2576
616,Taichung,Male,29,8,149318.55,4,1,1,140746.13,0,2577
582,Taipei,Female,32,1,116409.55,4,0,0,152790.92,0,2578
365,Taichung,Male,30,0,127760.07,4,1,1,81537.85,1,2579
697,Taichung,Female,38,6,132591.36,4,1,0,7387.8,1,2580
704,Taipei,Male,31,0,0,3,1,1,183038.33,0,2581
656,Taipei,Female,46,5,113402.14,3,1,0,138849.06,0,2582
712,Taipei,Female,31,7,0,3,1,1,170333.38,0,2583
748,Taipei,Male,40,0,0,4,0,1,60416.76,0,2584
724,Taipei,Male,28,9,0,3,1,0,100240.2,0,2585
691,Taipei,Male,50,6,136953.47,4,1,0,2704.98,0,2586
563,Taipei,Male,33,8,0,3,0,0,68815.05,0,2587
741,Taipei,Male,32,5,0,4,1,0,64839.23,0,2588
778,Taipei,Male,44,8,123863.64,4,1,1,144494.94,0,2589
848,Tainan,Male,22,7,120811.89,4,1,0,185510.34,0,2590
634,Taichung,Male,38,2,148430.55,4,1,0,56055.72,0,2591
505,Taichung,Male,40,6,47869.69,3,1,0,155061.97,0,2592
692,Taichung,Male,53,7,150926.99,3,0,1,119817.19,0,2593
537,Taichung,Female,47,6,103163.35,4,1,1,16259.64,1,2594
633,Taipei,Male,29,10,130206.28,4,1,1,184654.87,0,2595
833,Taipei,Female,28,4,136674.51,3,0,1,5278.78,0,2596
592,Tainan,Female,40,2,200322.45,4,1,0,113244.73,0,2597
587,Tainan,Male,48,1,0,3,1,0,8908,0,2598
550,Tainan,Male,62,7,80927.56,4,0,0,64490.67,0,2599
680,Taipei,Female,24,10,0,2,1,1,154971.63,1,2600
622,Tainan,Female,41,9,0,3,1,0,155786.39,0,2601
594,Taichung,Male,28,0,142574.71,3,1,1,129084.82,0,2602
643,Taichung,Female,34,7,160426.07,4,0,0,188533.11,0,2603
540,Taipei,Male,25,5,116160.23,4,1,1,13411.67,0,2604
635,Tainan,Female,34,5,98683.47,3,1,1,15733.19,0,2605
657,Taipei,Male,32,3,118829.03,3,1,0,73127.61,0,2606
814,Taipei,Male,31,1,118870.92,4,1,1,101704.19,0,2607
600,Taipei,Male,32,1,0,4,1,0,101986.16,0,2608
682,Taipei,Female,46,2,0,4,1,0,114442.66,0,2609
682,Taipei,Male,38,4,107192.38,4,1,0,15669.17,0,2610
566,Taipei,Male,42,3,108010.78,4,1,0,157486.1,0,2611
550,Tainan,Male,34,3,0,3,0,1,131281.28,0,2612
630,Taipei,Male,26,7,129837.72,3,0,0,197001.15,0,2613
546,Taichung,Female,58,3,106458.31,1,1,1,128881.87,1,2614
486,Taipei,Male,63,9,97009.15,4,1,0,85101,0,2615
762,Tainan,Male,35,9,122929.42,3,0,1,149822.04,0,2616
692,Taichung,Male,45,6,152296.83,1,0,0,108040.86,1,2617
498,Taipei,Female,30,1,0,3,0,1,135795.53,0,2618
850,Tainan,Male,49,8,0,4,0,1,25867.67,1,2619
603,Taipei,Male,35,6,128993.76,3,1,1,130483.56,0,2620
551,Taipei,Female,36,5,0,4,1,1,183479.12,0,2621
627,Taichung,Male,27,0,185267.45,3,1,0,77027.34,0,2622
515,Taipei,Female,28,9,0,3,0,1,94141.75,0,2623
605,Tainan,Female,29,3,116805.82,4,0,1,4092.75,0,2624
567,Taichung,Male,29,5,129750.68,4,1,1,109257.59,0,2625
