UID,年齡,行業別,教育程度,是否以信用支付,有無逛過我們的網頁,聯絡有回應,日,月份,全部活動跟該客戶連絡次數,距離上次有多久時日沒被聯絡,前一次行銷活動的銷售結果,過往滿意程度,買A商品
U36418,28,藍領,大學,否,是,是,4,feb,1,-1,未知,3,0
U34718,56,藍領,高中,否,否,否,4,feb,1,-1,未知,3,0
U16722,36,藍領,研究所,否,是,否,4,feb,1,-1,未知,3,0
U29563,35,管理,研究所,否,否,否,4,feb,1,-1,未知,3,0
U22173,47,藍領,大學,否,是,否,4,feb,1,246,失敗,3,0
U41171,39,服務業,大學,否,否,否,4,feb,1,189,失敗,3,0
U25877,31,藍領,大學,否,否,否,4,feb,2,-1,未知,3,0
U40119,42,SOHO,大學,否,是,否,4,feb,1,189,其他,3,0
U24187,35,學生,研究所,否,是,否,4,feb,2,247,其他,3,0
U10878,38,SOHO,大學,否,是,否,4,feb,5,-1,未知,3,0
U25774,38,管理,研究所,否,是,是,4,feb,5,-1,未知,3,0
U9548,29,藍領,大學,否,是,否,4,feb,1,-1,未知,3,0
U40357,57,老闆,大學,否,否,否,4,feb,1,-1,未知,3,1
U4659,54,藍領,大學,否,是,否,3,feb,4,271,失敗,3,0
U4957,28,學生,研究所,否,否,否,3,feb,1,-1,未知,3,0
U26908,35,老闆,大學,否,是,否,3,feb,1,273,失敗,3,0
U29406,31,服務業,高中,否,是,否,3,feb,1,190,失敗,3,0
U38082,34,科技,大學,否,否,否,3,feb,1,-1,未知,3,0
U31196,32,藍領,高中,否,是,否,3,feb,1,-1,未知,3,0
U2492,29,科技,大學,否,是,否,3,feb,1,-1,未知,3,0
U30869,43,藍領,大學,是,是,否,3,feb,1,-1,未知,3,0
U2295,47,藍領,大學,否,是,否,3,feb,3,271,失敗,3,0
U42669,27,科技,大學,否,否,否,3,feb,1,-1,未知,3,0
U8193,28,老闆,研究所,否,是,是,3,feb,1,-1,未知,3,0
U4754,47,工程,研究所,否,否,否,3,feb,3,-1,未知,3,0
U19516,30,藍領,大學,否,是,否,3,feb,1,-1,未知,3,0
U21526,50,藍領,高中,否,是,否,3,feb,1,265,其他,3,0
U42079,28,工程,研究所,否,否,否,3,feb,3,190,失敗,3,0
U18505,32,老闆,高中以下,否,否,否,3,feb,2,-1,未知,3,0
U27683,54,科技,大學,否,是,否,3,feb,2,-1,未知,3,0
U26131,31,管理,研究所,否,否,否,3,feb,1,-1,未知,3,0
U14234,41,管理,研究所,否,是,否,3,feb,2,271,失敗,3,0
U6866,58,退休,高中,否,是,否,3,feb,3,265,失敗,3,0
U22042,34,藍領,高中,否,否,是,3,feb,2,-1,未知,3,0
U44339,50,科技,研究所,否,是,是,3,feb,2,253,失敗,3,0
U28922,35,服務業,大學,否,是,否,3,feb,3,215,失敗,3,0
U33975,28,服務業,大學,否,否,否,3,feb,5,-1,未知,3,0
U41141,25,老闆,大學,否,否,是,3,feb,1,-1,未知,3,1
U19224,34,老闆,大學,否,是,否,3,feb,3,-1,未知,3,0
U3853,68,退休,高中,否,否,否,3,feb,1,-1,未知,3,1
U36050,43,服務業,大學,否,是,否,3,feb,2,-1,未知,3,0
U33112,32,藍領,大學,否,是,否,3,feb,1,270,失敗,3,0
U43178,29,科技,研究所,否,否,否,3,feb,1,-1,未知,3,0
U27790,31,學生,高中以下,否,否,否,3,feb,1,-1,未知,3,0
U16434,26,管理,研究所,否,否,否,3,feb,1,-1,未知,3,0
U36579,48,失業,大學,否,是,否,3,feb,1,-1,未知,3,0
U9858,39,藍領,高中,否,否,否,3,feb,1,-1,未知,3,1
U3420,38,科技,大學,否,是,否,3,feb,1,-1,未知,3,1
U1180,56,管理,高中,否,否,否,3,feb,1,-1,未知,3,1
U3044,32,失業,研究所,否,否,否,3,feb,1,-1,未知,3,0
U24635,34,老闆,大學,否,否,否,3,feb,1,-1,未知,3,0
U760,29,老闆,大學,否,否,是,3,feb,1,-1,未知,3,0
U7879,33,SOHO,研究所,否,是,否,3,feb,2,-1,未知,3,0
U10836,34,科技,大學,否,否,否,3,feb,2,173,失敗,3,0
U4921,33,科技,研究所,否,是,否,3,feb,1,256,失敗,3,0
U39027,34,管理,研究所,否,是,否,3,feb,1,-1,未知,3,1
U38280,56,藍領,高中,否,否,否,3,feb,1,-1,未知,3,0
U23491,59,科技,大學,否,否,否,3,feb,2,-1,未知,3,0
U19573,51,科技,大學,否,否,否,3,feb,1,-1,未知,3,0
U12281,36,失業,研究所,否,否,否,3,feb,1,-1,未知,3,1
U24005,26,失業,研究所,否,否,否,3,feb,1,-1,未知,3,0
U43719,35,失業,高中,否,否,否,3,feb,1,-1,未知,3,0
U43404,27,失業,高中,否,否,否,3,feb,1,-1,未知,3,0
U33275,43,藍領,高中,否,否,否,3,feb,1,-1,未知,3,0
U8150,29,學生,研究所,否,否,否,3,feb,1,-1,未知,3,0
U35080,44,失業,高中,否,否,否,3,feb,1,-1,未知,3,0
U14500,29,服務業,大學,否,是,否,3,feb,1,250,失敗,3,0
U41923,31,失業,研究所,否,是,否,3,feb,1,-1,未知,3,0
U42346,55,退休,研究所,否,否,否,3,feb,2,-1,未知,3,0
U1127,46,藍領,大學,否,否,是,3,feb,3,195,其他,3,0
U31679,57,老闆,大學,否,否,否,3,feb,1,-1,未知,3,1
U2452,36,服務業,大學,否,是,否,3,feb,2,259,失敗,3,0
U445,26,服務業,研究所,否,否,否,3,feb,7,-1,未知,3,0
U3520,41,藍領,大學,否,是,否,3,feb,2,-1,未知,3,0
U953,35,管理,研究所,否,是,否,3,feb,2,267,其他,3,0
U1245,33,服務業,大學,否,是,是,3,feb,8,-1,未知,3,0
U3772,47,服務業,大學,否,是,否,3,feb,2,221,失敗,3,0
U6277,36,服務業,大學,否,否,否,3,feb,2,-1,未知,3,0
U14168,49,管理,研究所,否,是,否,3,feb,2,231,失敗,3,0
U28901,54,科技,大學,否,是,是,3,feb,2,203,失敗,3,0
U6673,34,老闆,大學,否,否,否,3,feb,6,-1,未知,3,0
U3952,36,管理,研究所,否,是,否,3,feb,2,259,失敗,3,0
U43890,33,管理,研究所,否,是,是,3,feb,2,271,失敗,3,0
U1068,33,管理,研究所,否,是,否,2,feb,1,-1,未知,3,0
U19468,29,科技,大學,否,否,否,2,feb,2,-1,未知,3,0
U11361,42,服務業,高中,否,是,否,2,feb,2,262,失敗,3,0
U679,39,藍領,大學,否,是,是,2,feb,2,252,其他,3,0
U40966,31,服務業,研究所,否,否,否,2,feb,1,-1,未知,3,0
U18925,35,科技,研究所,否,是,是,2,feb,3,5,其他,3,0
U543,54,管理,研究所,否,是,否,2,feb,3,73,其他,3,0
U7054,45,科技,大學,否,是,是,2,feb,2,208,失敗,3,0
U4476,42,藍領,高中,否,否,否,2,feb,2,-1,未知,3,0
U9303,37,藍領,高中,否,是,是,2,feb,3,269,其他,3,0
U676,37,管理,研究所,否,是,否,2,feb,2,174,其他,3,1
U5756,31,管理,研究所,否,否,否,2,feb,2,-1,未知,3,0
U12528,33,服務業,大學,否,是,否,2,feb,2,-1,未知,3,0
U31936,36,服務業,大學,否,是,否,3,feb,4,-1,未知,3,0
U21390,60,退休,大學,否,否,否,3,feb,1,-1,未知,3,0
U34071,59,家管,高中,否,否,否,3,feb,1,-1,未知,3,0
U24210,29,科技,研究所,否,否,否,3,feb,1,-1,未知,3,1
U4288,54,退休,高中,否,否,否,3,feb,3,-1,未知,3,0
U7067,37,家管,大學,否,是,是,3,feb,3,202,失敗,3,0
U40001,50,家管,高中,否,是,否,3,feb,3,265,失敗,3,0
U16078,32,服務業,大學,否,是,否,3,feb,2,272,失敗,3,0
U34905,34,服務業,高中,否,是,否,3,feb,4,-1,未知,3,0
U35813,48,科技,大學,否,否,是,3,feb,2,222,其他,3,0
U25948,31,科技,大學,否,是,否,3,feb,1,263,成功,3,0
U5275,43,科技,大學,否,是,否,3,feb,3,264,其他,3,0
U7481,40,老闆,大學,否,否,是,3,feb,2,-1,未知,3,0
U17234,36,管理,研究所,否,是,是,3,feb,1,-1,未知,3,0
U1354,25,科技,大學,否,否,是,3,feb,1,-1,未知,3,0
U20658,51,服務業,大學,否,是,否,3,feb,2,211,失敗,3,0
U3084,53,科技,大學,否,是,否,3,feb,4,-1,未知,3,0
U42874,31,老闆,大學,否,否,否,3,feb,1,-1,未知,3,0
U26194,43,服務業,大學,否,否,否,3,feb,3,-1,未知,3,0
U29139,32,SOHO,研究所,否,否,是,3,feb,2,-1,未知,3,0
U37103,31,藍領,研究所,否,否,是,3,feb,1,-1,未知,3,0
U28079,53,藍領,大學,否,否,否,3,feb,1,-1,未知,3,1
U29514,26,管理,研究所,否,否,否,3,feb,1,-1,未知,3,0
U35566,25,管理,研究所,否,否,否,3,feb,1,-1,未知,3,0
U32033,54,藍領,大學,否,是,否,3,feb,2,-1,未知,3,0
U6663,36,藍領,大學,否,否,否,3,feb,3,-1,未知,3,0
U4940,33,管理,研究所,否,否,否,3,feb,1,-1,未知,3,0
U35145,60,服務業,大學,否,是,否,3,feb,7,265,其他,3,0
U8022,54,科技,大學,否,是,否,3,feb,1,195,失敗,3,1
U33245,48,失業,大學,否,是,否,3,feb,3,-1,未知,3,0
U6494,40,老闆,大學,否,是,否,3,feb,1,201,失敗,3,0
U7057,65,退休,研究所,否,否,否,3,feb,1,-1,未知,3,0
U13719,51,家管,高中,否,否,否,3,feb,2,159,失敗,3,0
U35665,36,管理,研究所,否,否,否,3,feb,2,197,失敗,3,0
U33444,36,管理,研究所,否,否,否,3,feb,2,-1,未知,3,1
U18221,29,科技,大學,否,否,否,3,feb,3,-1,未知,3,0
U18857,29,學生,研究所,否,否,否,3,feb,2,-1,未知,3,0
U37281,30,老闆,大學,否,否,否,3,feb,2,-1,未知,3,0
U21208,56,SOHO,研究所,否,否,否,3,feb,3,-1,未知,3,0
U29641,60,服務業,大學,否,否,否,3,feb,1,-1,未知,3,0
U28429,34,藍領,大學,否,否,是,3,feb,2,-1,未知,3,0
U4827,36,藍領,大學,是,否,是,3,feb,4,-1,未知,3,0
U669,48,藍領,大學,否,是,是,3,feb,2,-1,未知,3,0
U16795,29,未知,大學,否,否,否,3,feb,1,-1,未知,3,0
U12876,36,藍領,高中,否,否,否,3,feb,2,-1,未知,3,0
U40752,31,科技,研究所,否,否,否,3,feb,1,-1,未知,3,0
U41457,31,藍領,高中,否,否,否,3,feb,2,-1,未知,3,0
U31362,33,學生,大學,否,是,否,3,feb,5,256,失敗,3,0
U40902,29,SOHO,研究所,否,否,否,3,feb,1,-1,未知,3,0
U5334,30,科技,大學,否,否,否,3,feb,2,-1,未知,3,0
U18631,42,服務業,大學,是,否,否,3,feb,1,-1,未知,3,0
U41546,30,老闆,大學,否,是,否,3,feb,6,251,其他,3,0
U14420,38,老闆,大學,否,否,否,3,feb,1,-1,未知,3,0
U26301,44,服務業,高中,否,否,否,3,feb,1,-1,未知,3,0
U1446,32,服務業,大學,否,是,是,3,feb,4,201,失敗,3,0
U17548,30,管理,研究所,否,否,否,3,feb,6,-1,未知,3,0
U7632,32,失業,研究所,否,否,否,3,feb,1,-1,未知,3,0
U5380,26,科技,大學,否,否,是,3,feb,1,-1,未知,3,0
U34826,32,科技,大學,否,否,否,3,feb,1,-1,未知,3,0
U20854,29,管理,研究所,否,是,否,3,feb,6,-1,未知,3,0
U11995,27,老闆,大學,否,是,是,3,feb,3,214,失敗,3,0
U28939,44,老闆,大學,否,是,否,3,feb,3,270,其他,3,0
U5413,38,管理,研究所,否,否,否,3,feb,1,-1,未知,3,1
U20310,24,老闆,大學,否,否,否,3,feb,1,-1,未知,3,0
U13521,31,管理,研究所,否,否,否,3,feb,2,90,成功,3,1
U9365,34,失業,研究所,否,否,否,3,feb,2,-1,未知,3,0
U43904,43,管理,研究所,否,否,否,3,feb,3,-1,未知,3,0
U2144,69,退休,高中,否,否,否,3,feb,1,-1,未知,3,0
U29607,54,科技,大學,否,否,否,3,feb,3,-1,未知,3,0
U16196,27,藍領,大學,否,否,否,3,feb,2,-1,未知,3,0
U40822,36,失業,研究所,否,否,否,3,feb,4,-1,未知,3,0
U21650,34,管理,研究所,否,否,否,3,feb,7,-1,未知,3,0
U38518,39,失業,大學,否,是,否,3,feb,1,-1,未知,3,1
U19471,52,管理,研究所,否,是,否,3,feb,1,249,失敗,3,0
U44276,60,退休,研究所,否,否,否,3,feb,2,-1,未知,3,0
U20747,46,未知,高中以下,否,否,否,3,feb,1,82,失敗,3,0
U285,34,藍領,大學,否,是,否,3,feb,5,251,失敗,3,0
U29126,46,科技,大學,否,是,否,3,feb,3,-1,未知,3,0
U9367,32,管理,大學,否,是,是,3,feb,2,-1,未知,3,0
U42838,38,管理,研究所,否,否,否,3,feb,3,-1,未知,3,0
U19809,27,失業,研究所,否,否,否,3,feb,2,-1,未知,3,0
U38200,42,科技,大學,否,是,否,3,feb,5,-1,未知,3,0
U3751,39,藍領,高中以下,否,是,否,3,feb,1,-1,未知,3,0
U18612,42,未知,高中,否,是,否,3,feb,2,271,失敗,3,0
U36443,38,服務業,研究所,否,是,否,3,feb,1,-1,未知,3,0
U10185,46,管理,研究所,否,是,否,3,feb,1,256,失敗,3,0
U35100,34,家管,大學,否,是,否,3,feb,6,-1,未知,3,0
U43847,55,管理,大學,否,否,否,3,feb,3,-1,未知,3,0
U916,33,服務業,研究所,否,是,是,3,feb,2,270,失敗,3,0
U2627,32,家管,研究所,否,是,否,3,feb,3,77,失敗,3,0
U20147,33,藍領,大學,是,是,是,3,feb,7,-1,未知,3,0
U36291,32,藍領,大學,否,是,是,3,feb,4,-1,未知,3,0
U18617,51,管理,研究所,否,否,否,3,feb,1,-1,未知,3,0
U25238,52,服務業,高中,否,是,是,3,feb,1,-1,未知,3,0
U41289,31,老闆,大學,否,是,否,3,feb,4,-1,未知,3,0
U1129,44,失業,大學,否,否,否,3,feb,3,-1,未知,3,0
U16408,54,管理,研究所,否,否,否,3,feb,1,-1,未知,3,1
U26984,59,退休,大學,否,否,否,3,feb,1,-1,未知,3,1
U18404,48,科技,大學,否,是,否,3,feb,1,-1,未知,3,1
U16885,45,未知,高中以下,否,是,否,3,feb,3,-1,未知,4,0
U29749,26,失業,研究所,否,否,否,3,feb,1,-1,未知,4,0
U26316,48,老闆,高中,否,是,否,3,feb,1,252,失敗,3,0
U132,27,管理,大學,否,是,否,3,feb,1,-1,未知,3,0
U34978,27,學生,研究所,否,否,否,3,feb,1,-1,未知,3,0
U31029,31,老闆,大學,否,否,否,3,feb,2,-1,未知,3,0
U34527,41,藍領,高中,否,是,否,3,feb,1,-1,未知,3,1
U1908,30,工程,大學,否,是,否,3,feb,9,-1,未知,3,0
U28884,64,退休,大學,否,否,否,3,feb,1,-1,未知,3,0
U34211,59,失業,大學,否,否,否,3,feb,1,-1,未知,2,0
U6524,59,失業,大學,否,否,否,3,feb,1,-1,未知,3,0
U25701,32,管理,研究所,否,否,否,3,feb,2,160,其他,3,1
U5840,50,工程,研究所,否,否,否,3,feb,1,-1,未知,3,0
U44126,43,科技,研究所,否,否,否,3,feb,1,-1,未知,3,0
U32309,51,藍領,高中,否,是,否,3,feb,4,272,失敗,3,0
U8222,52,工程,研究所,否,是,是,3,feb,1,236,失敗,3,0
U42211,41,管理,研究所,否,否,否,3,feb,1,-1,未知,3,0
U42488,32,管理,研究所,否,是,否,3,feb,5,-1,未知,3,0
U29679,52,藍領,大學,否,否,是,3,feb,2,-1,未知,3,0
U21521,32,管理,大學,否,是,是,3,feb,6,-1,未知,3,0
U15527,33,管理,研究所,否,否,否,3,feb,6,-1,未知,3,0
U12665,39,藍領,大學,否,是,否,3,feb,4,267,失敗,3,0
U41234,37,科技,大學,否,是,否,3,feb,6,201,其他,3,0
U33525,39,藍領,高中,否,否,否,3,feb,6,-1,未知,3,0
U29396,34,工程,研究所,否,是,否,3,feb,1,-1,未知,3,0
U9806,38,科技,研究所,否,是,否,3,feb,3,-1,未知,3,0
U4058,28,科技,大學,否,否,是,3,feb,3,-1,未知,3,0
U34474,36,老闆,大學,否,否,否,3,feb,2,-1,未知,3,0
U37660,28,科技,大學,否,否,否,3,feb,4,-1,未知,3,0
U45082,29,管理,研究所,否,否,否,3,feb,3,-1,未知,3,0
U37652,49,老闆,大學,否,否,否,3,feb,2,180,失敗,3,0
U30135,26,藍領,大學,否,否,是,3,feb,1,-1,未知,3,0
U8651,28,藍領,大學,否,否,否,3,feb,4,-1,未知,3,0
U3270,31,藍領,高中,否,是,否,3,feb,1,264,失敗,3,0
U22201,41,失業,大學,否,是,否,3,feb,3,-1,未知,3,0
U29503,53,藍領,高中,否,是,否,3,feb,2,-1,未知,3,1
U18408,28,失業,大學,否,否,否,3,feb,1,-1,未知,3,0
U16847,38,科技,大學,否,否,否,3,feb,6,196,其他,3,0
U23335,52,藍領,高中以下,否,否,否,3,feb,2,-1,未知,3,0
U8463,34,科技,大學,否,否,否,3,feb,1,-1,未知,3,0
U37659,58,藍領,高中,否,否,否,3,feb,1,-1,未知,3,0
U15821,35,管理,研究所,否,是,否,3,feb,3,270,失敗,3,0
U8380,56,失業,高中,否,是,否,3,feb,3,-1,未知,3,0
U19301,58,退休,大學,否,否,是,4,feb,6,274,失敗,3,0
U26418,31,SOHO,研究所,否,否,否,4,feb,2,-1,未知,3,1
U32161,30,科技,研究所,否,是,否,4,feb,1,274,失敗,3,0
U40389,46,工程,研究所,否,是,是,4,feb,2,-1,未知,3,0
U19400,28,服務業,大學,否,是,否,4,feb,1,-1,未知,3,0
U7783,30,科技,大學,否,否,否,4,feb,1,-1,未知,3,0
U28749,33,工程,研究所,否,否,否,4,feb,2,-1,未知,3,0
U5792,28,服務業,大學,否,否,否,4,feb,4,201,失敗,3,0
U42095,27,老闆,大學,否,否,否,4,feb,3,-1,未知,3,0
U31635,39,服務業,大學,否,是,否,4,feb,1,-1,未知,3,0
U29611,48,管理,大學,否,否,否,4,feb,1,-1,未知,3,0
U4798,40,老闆,大學,否,是,否,4,feb,1,-1,未知,3,0
U44671,40,失業,大學,否,否,否,4,feb,1,272,失敗,3,0
U3660,40,服務業,大學,否,否,否,4,feb,2,-1,未知,3,0
U38109,33,藍領,大學,否,是,是,4,feb,1,253,失敗,3,0
U44527,37,科技,大學,否,否,否,2,feb,1,187,失敗,3,0
U15542,32,管理,研究所,否,是,是,4,feb,1,-1,未知,3,0
U19209,39,失業,大學,否,是,否,4,feb,2,-1,未知,3,0
U35407,46,藍領,大學,否,否,是,4,feb,5,7,其他,3,0
U19253,34,服務業,大學,否,否,否,4,feb,2,-1,未知,3,0
U34144,59,藍領,高中,否,否,否,4,feb,3,215,其他,3,0
U9304,33,科技,大學,否,是,否,4,feb,1,-1,未知,3,0
U34753,40,失業,大學,否,是,否,4,feb,1,-1,未知,3,0
U5922,31,科技,研究所,否,否,否,4,feb,1,-1,未知,3,0
U28933,29,服務業,大學,否,否,否,4,feb,1,-1,未知,3,0
U19422,45,藍領,大學,否,是,否,4,feb,1,-1,未知,3,1
U18682,32,科技,大學,否,是,否,4,feb,1,201,失敗,3,0
U30429,38,失業,研究所,否,否,否,4,feb,1,-1,未知,3,0
U44268,32,服務業,大學,否,否,是,4,feb,1,-1,未知,3,0
U15376,43,科技,大學,否,否,否,4,feb,1,-1,未知,3,0
U7582,31,管理,研究所,否,是,否,4,feb,1,-1,未知,3,0
U41391,29,服務業,大學,否,否,否,4,feb,2,-1,未知,3,0
U570,60,退休,高中,否,否,否,4,feb,1,-1,未知,3,0
U33719,49,管理,研究所,否,是,否,4,feb,1,-1,未知,3,0
U32945,50,老闆,大學,否,否,是,4,feb,2,191,失敗,3,0
U10447,40,SOHO,研究所,否,否,否,4,feb,1,-1,未知,3,0
U36599,28,管理,研究所,否,是,否,4,feb,4,-1,未知,3,0
U231,30,SOHO,研究所,否,否,否,4,feb,1,-1,未知,3,1
U41726,51,藍領,高中,否,是,否,4,feb,4,272,失敗,3,0
U4277,36,老闆,大學,否,否,否,4,feb,2,-1,未知,3,0
U7357,30,管理,研究所,否,否,是,4,feb,1,204,其他,3,0
U20371,39,藍領,大學,否,是,是,4,feb,2,-1,未知,3,0
U17474,29,失業,研究所,否,否,否,4,feb,1,-1,未知,3,0
U26147,51,家管,高中,否,是,是,4,feb,1,-1,未知,3,0
U12724,38,SOHO,研究所,否,否,否,4,feb,1,-1,未知,3,0
U42470,31,工程,高中以下,否,是,否,4,feb,1,-1,未知,3,0
U18288,42,老闆,大學,否,是,否,4,feb,4,212,失敗,3,0
U37732,27,科技,大學,否,否,否,4,feb,2,-1,未知,3,0
U830,33,失業,大學,否,是,否,4,feb,2,-1,未知,3,0
U32664,39,失業,高中,否,是,否,4,feb,2,-1,未知,3,0
U23178,32,藍領,大學,否,是,是,4,feb,2,253,失敗,3,0
U42393,49,藍領,大學,否,否,是,4,feb,1,-1,未知,3,1
U44601,37,失業,研究所,否,否,否,4,feb,1,-1,未知,3,0
U36268,34,工程,高中以下,否,否,是,4,feb,1,-1,未知,3,0
U34829,29,管理,研究所,否,否,否,4,feb,1,-1,未知,3,1
U2813,43,老闆,大學,否,否,否,4,feb,1,264,失敗,3,0
U6682,32,工程,高中,是,是,是,4,feb,1,-1,未知,3,0
U16258,37,老闆,高中,否,是,否,4,feb,2,273,失敗,3,0
U37242,44,藍領,大學,否,是,否,4,feb,4,205,失敗,3,0
U31768,33,學生,大學,否,是,否,4,feb,2,-1,未知,3,0
U42384,49,失業,研究所,否,是,否,4,feb,2,-1,未知,3,0
U15628,51,藍領,大學,否,是,是,4,feb,3,-1,未知,3,0
U5378,30,管理,研究所,否,否,否,4,feb,2,-1,未知,3,0
U1482,34,SOHO,大學,否,否,否,4,feb,2,169,失敗,3,0
U888,32,藍領,高中,否,是,否,4,feb,2,267,失敗,3,0
U908,39,藍領,大學,否,否,否,4,feb,2,-1,未知,3,0
U22083,43,藍領,大學,否,是,否,4,feb,2,-1,未知,3,1
U14385,37,失業,大學,否,否,否,4,feb,3,-1,未知,3,0
U14134,56,管理,高中,否,是,是,4,feb,2,209,失敗,3,0
U14611,33,老闆,大學,否,否,是,4,feb,2,212,其他,3,0
U34014,28,藍領,大學,否,否,否,4,feb,2,-1,未知,3,0
U10393,47,失業,高中,否,否,否,4,feb,3,-1,未知,3,0
U21367,54,藍領,大學,否,是,否,4,feb,2,-1,未知,3,0
U1877,27,科技,大學,否,否,否,4,feb,2,-1,未知,3,0
U26884,48,失業,大學,否,否,否,4,feb,2,-1,未知,3,0
U41085,40,科技,大學,否,是,否,4,feb,4,196,失敗,3,0
U15278,57,科技,大學,否,否,否,4,feb,2,-1,未知,3,0
U14910,38,服務業,研究所,否,是,否,4,feb,2,-1,未知,3,0
U24170,43,老闆,大學,否,是,否,4,feb,2,-1,未知,3,0
U362,36,藍領,高中以下,否,是,否,4,feb,2,-1,未知,3,0
U10625,49,SOHO,研究所,否,否,否,4,feb,3,-1,未知,3,0
U27107,42,藍領,大學,否,否,否,4,feb,2,-1,未知,3,0
U44463,28,工程,研究所,否,否,否,4,feb,2,-1,未知,3,0
U23304,30,老闆,研究所,否,是,否,4,feb,2,-1,未知,3,1
U6345,32,藍領,大學,否,是,否,4,feb,3,-1,未知,3,0
U31739,36,藍領,高中,否,否,否,4,feb,2,-1,未知,3,0
U38936,53,藍領,高中,否,是,否,4,feb,2,272,失敗,3,0
U41592,41,藍領,大學,否,是,否,4,feb,1,271,失敗,3,0
U14124,37,科技,大學,是,是,否,4,feb,1,-1,未知,3,0
U14228,34,老闆,大學,否,否,否,4,feb,1,-1,未知,3,0
U9840,35,SOHO,研究所,否,否,否,4,feb,2,-1,未知,3,0
U17383,42,科技,大學,否,否,否,4,feb,2,-1,未知,3,0
U33501,43,服務業,大學,否,否,否,4,feb,2,-1,未知,3,0
U523,52,SOHO,高中,否,是,否,4,feb,2,-1,未知,3,0
U43387,37,服務業,大學,否,否,否,4,feb,4,-1,未知,3,0
U14955,35,藍領,高中,否,是,否,4,feb,2,-1,未知,3,0
U30291,41,老闆,大學,否,是,否,4,feb,2,-1,未知,3,0
U23054,52,科技,大學,否,是,否,4,feb,6,267,失敗,3,0
U10203,31,科技,大學,否,否,否,4,feb,5,-1,未知,3,0
U37549,28,老闆,研究所,否,是,否,4,feb,1,-1,未知,3,0
U3883,34,服務業,大學,否,是,是,4,feb,2,198,失敗,3,0
U36716,58,家管,高中,否,否,是,4,feb,2,-1,未知,3,0
U7047,53,藍領,高中,否,否,否,4,feb,2,-1,未知,3,0
U28349,49,科技,研究所,否,否,否,4,feb,7,163,其他,3,0
U44756,53,科技,研究所,否,是,否,4,feb,2,-1,未知,3,0
U21303,59,退休,大學,否,否,否,4,feb,5,-1,未知,3,0
U34556,28,管理,研究所,否,否,否,4,feb,2,-1,未知,3,0
U33187,42,藍領,高中,否,是,否,4,feb,3,-1,未知,3,0
U15381,36,科技,大學,否,否,是,4,feb,3,244,其他,3,0
U32246,53,工程,大學,否,是,否,4,feb,2,250,其他,3,0
U26561,53,管理,高中,否,否,否,4,feb,3,-1,未知,3,0
U15743,44,科技,大學,否,否,是,4,feb,2,-1,未知,3,0
U45022,69,退休,高中,否,否,否,4,feb,4,-1,未知,3,1
U25089,34,科技,大學,否,是,否,4,feb,1,201,失敗,3,0
U36925,37,失業,大學,否,否,否,3,feb,2,-1,未知,3,0
U36504,33,管理,研究所,否,是,否,4,feb,1,253,其他,3,0
U27536,46,藍領,大學,否,否,否,4,feb,1,-1,未知,3,0
U19404,39,老闆,大學,否,是,否,4,feb,1,-1,未知,3,0
U7648,34,家管,高中,否,是,否,4,feb,1,-1,未知,3,0
U26300,52,管理,研究所,否,否,否,4,feb,1,-1,未知,3,0
U31024,27,藍領,大學,否,是,否,4,feb,1,-1,未知,3,0
