Prod_output_num,locations,gender,age,click_on_prod,balance,registry_to_use_time,credit_card_paid,active_member,estimated_salary,buy
538,Tainan,Female,42,9,0,1,0,1,152855.96,0
696,Taipei,Female,33,4,0,2,1,0,73371.65,0
507,Taichung,Female,46,8,102785.16,1,1,0,70323.68,0
685,Tainan,Male,34,6,83264.28,1,0,1,9663.28,0
705,Taichung,Male,41,4,72252.64,2,1,0,142514.66,0
499,Taichung,Female,29,6,148051.52,1,1,1,118623.94,0
717,Taipei,Female,76,9,138489.66,1,1,0,68400.14,0
510,Taipei,Male,63,8,0,2,1,0,115291.86,0
632,Taipei,Male,32,6,111589.33,1,1,0,170382.99,0
668,Taichung,Female,39,0,122104.79,1,1,1,112946.67,1
744,Taichung,Male,32,4,96106.83,1,1,0,79812.77,0
663,Taichung,Male,42,7,115930.87,1,1,1,19862.78,0
638,Taichung,Female,37,7,124513.66,2,1,1,158610.89,0
688,Taipei,Female,54,9,0,1,1,1,191212.63,1
588,Tainan,Male,46,8,0,1,1,1,61931.21,0
631,Taipei,Male,33,7,0,1,1,0,58043.02,1
687,Tainan,Male,35,8,100988.39,2,1,1,22247.27,0
599,Taipei,Male,44,10,118577.24,1,1,0,31448.52,0
718,Tainan,Male,28,6,0,2,1,1,146875.86,0
730,Taipei,Male,27,5,0,2,1,0,116081.93,0
533,Taipei,Female,39,2,0,1,0,0,73669.94,1
711,Tainan,Female,28,5,0,2,1,0,93959.96,0
555,Tainan,Female,26,9,0,2,0,0,158918.03,0
850,Taipei,Female,42,9,113311.11,1,1,0,198193.75,0
678,Taipei,Female,41,9,0,1,0,1,13160.03,0
576,Taipei,Male,32,7,0,2,1,1,4660.91,0
835,Taichung,Male,20,4,124365.42,1,0,1,180197.74,1
592,Taipei,Male,42,1,147249.29,2,1,0,63023.02,0
774,Taipei,Male,36,7,103688.19,1,0,0,118971.74,0
620,Taipei,Female,29,1,138740.24,2,0,1,154700.61,0
519,Tainan,Male,39,4,111900.14,1,1,0,97577.17,0
734,Tainan,Female,37,0,152760.24,1,1,0,48990.5,0
763,Taichung,Male,31,7,143966.3,2,1,0,140262.96,1
733,Taipei,Male,51,10,141556.96,1,1,1,130189.53,0
650,Taipei,Female,43,6,0,2,1,0,16301.91,0
538,Taipei,Female,33,5,0,2,1,1,126962.41,0
577,Taipei,Female,46,1,0,1,1,0,158750.53,0
792,Taipei,Male,30,8,0,2,1,1,199644.2,0
686,Taipei,Female,41,10,0,1,1,0,144272.71,1
589,Taipei,Male,29,2,0,2,0,0,98320.27,0
530,Taipei,Male,25,9,162560.32,1,1,1,64129.03,0
778,Taichung,Female,29,7,123229.46,1,1,1,181221.09,0
616,Tainan,Male,31,7,76665.71,2,1,0,163809.08,0
550,Taipei,Male,38,9,140278.99,3,1,0,171457.06,1
655,Taipei,Female,51,3,0,2,0,0,15801.02,0
721,Taipei,Male,46,1,115764.32,2,0,1,102950.79,0
499,Taichung,Male,36,5,131142.53,2,1,1,174918.46,0
511,Taipei,Male,45,5,68375.27,1,1,1,193160.25,1
579,Taichung,Female,39,5,117833.3,3,0,1,5831,1
696,Tainan,Female,36,7,0,2,1,0,82298.59,0
681,Taipei,Male,34,7,0,2,0,1,130686.59,0
815,Taipei,Male,45,7,0,1,0,0,52885.23,1
681,Tainan,Male,30,2,111093.01,1,1,1,68985.99,0
641,Tainan,Male,42,9,132657.55,1,1,1,35367.19,0
591,Taipei,Female,56,9,128882.49,1,1,0,196241.94,1
565,Taichung,Male,59,9,69129.59,1,1,0,170705.53,0
487,Taipei,Male,37,6,0,2,1,0,126477.41,0
729,Taipei,Male,39,4,121404.64,1,1,0,159618.17,0
505,Tainan,Female,45,9,131355.3,3,1,1,195395.33,1
580,Taipei,Female,35,1,102097.33,1,0,0,168285.85,0
642,Taipei,Male,40,1,154863.15,1,1,0,138052.51,0
850,Tainan,Female,41,3,99945.93,2,1,1,71179.31,0
616,Taichung,Male,39,2,121704.32,2,1,1,55556.3,0
526,Tainan,Female,43,3,0,2,1,1,31705.19,0
523,Taichung,Male,35,8,138782.76,1,1,0,186118.93,0
663,Taipei,Male,35,9,0,2,1,0,195580.28,0
840,Taipei,Male,30,8,136291.71,1,1,1,54113.38,0
570,Taichung,Male,42,0,107856.57,2,1,1,127528.84,0
676,Taichung,Female,26,1,108348.66,1,0,1,60231.74,1
689,Taipei,Male,47,1,93871.95,3,1,1,156878.42,1
703,Tainan,Female,45,1,0,1,1,1,182784.11,1
491,Taichung,Male,19,2,125860.2,1,0,1,129690.5,0
584,Taipei,Male,49,8,172713.44,1,1,1,113860.81,0
810,Taipei,Female,51,5,0,2,0,0,184524.74,0
745,Tainan,Female,59,8,0,1,1,0,36124.98,0
625,Taipei,Female,39,3,130786.92,1,0,0,121316.07,0
535,Taipei,Female,29,2,112367.34,1,1,1,185630.76,0
729,Tainan,Female,45,7,91091.06,2,1,1,71133.12,0
655,Taipei,Female,26,7,106198.5,1,0,0,32020.42,0
751,Taipei,Male,47,5,142669.93,2,1,1,162760.96,0
525,Taipei,Male,33,1,112833.35,1,0,0,175178.56,0
532,Taipei,Female,40,5,0,2,0,0,177099.71,0
696,Tainan,Female,43,4,0,2,1,0,66406.37,0
786,Taichung,Female,32,2,104336.43,2,0,1,59559.81,0
580,Taipei,Male,55,6,104305.74,1,0,0,175750.21,0
596,Taichung,Male,47,5,140187.1,2,1,0,174311.3,0
683,Taipei,Male,39,4,0,2,1,1,171716.81,0
747,Taipei,Female,45,1,114959.12,1,1,1,189362.39,1
602,Taipei,Male,33,5,164704.38,1,0,0,180716.1,1
779,Taipei,Male,62,10,119096.55,1,0,0,116977.89,0
551,Taipei,Male,31,1,0,2,1,0,185105.44,0
666,Taipei,Male,47,2,0,1,1,1,35046.97,1
526,Tainan,Male,30,8,0,1,1,1,36251,0
849,Taipei,Female,41,9,115465.28,1,1,1,103174.5,0
471,Taipei,Female,27,4,0,2,1,1,122642.09,0
628,Tainan,Male,43,3,184926.61,1,1,1,122937.57,0
674,Taichung,Male,43,8,85957.88,2,1,1,8757.39,0
797,Taipei,Male,32,10,114084.6,1,0,0,125782.29,0
590,Tainan,Female,29,2,166930.76,2,1,1,122487.73,0
588,Taipei,Female,27,8,0,1,1,1,20066.38,0
577,Taipei,Male,29,7,0,2,1,0,55473.15,0
571,Taipei,Female,38,6,107193.82,2,0,1,38962.94,0
680,Taipei,Male,36,3,116275.12,1,1,0,63795.8,0
648,Tainan,Female,27,7,0,2,1,0,163060.43,0
618,Taipei,Male,39,2,91068.56,1,1,1,26578.69,0
648,Taichung,Male,41,5,123049.21,1,0,0,5066.76,0
759,Taipei,Female,39,6,0,2,1,0,140497.67,0
585,Taipei,Male,40,7,0,2,0,1,146156.98,0
774,Taipei,Female,42,3,137781.65,1,0,1,199316.19,0
697,Taichung,Female,48,2,108128.96,2,1,0,103944.37,0
605,Tainan,Male,39,10,105317.73,2,1,1,138021.36,0
676,Taipei,Male,20,1,80569.73,1,0,1,68621.98,0
678,Taipei,Female,22,4,174852.89,1,1,0,28149.06,0
495,Tainan,Female,45,3,89158.94,3,1,1,135169.76,1
787,Taipei,Female,85,10,0,2,1,0,116537.96,0
770,Taipei,Male,36,2,89800.14,1,1,0,105922.69,0
817,Taichung,Male,45,9,101207.75,1,0,1,88211.12,1
659,Taipei,Male,43,1,106086.42,2,1,1,26900.63,0
693,Taipei,Male,21,1,0,2,1,0,3494.02,0
744,Taipei,Male,47,9,0,2,1,1,113163.17,0
829,Tainan,Female,26,8,101440.36,2,1,0,19324.5,0
716,Taipei,Male,38,4,0,2,1,1,189678.7,0
671,Taipei,Male,34,7,106603.74,2,1,0,26387.71,0
835,Taichung,Female,29,10,130420.2,2,0,1,106276.55,0
636,Taipei,Female,38,1,0,1,1,1,45015.38,0
649,Tainan,Male,29,2,45022.23,1,1,0,173495.77,0
621,Taichung,Male,27,1,74298.43,1,1,0,52581.96,0
658,Taichung,Female,31,3,133003.03,1,0,0,146339.27,1
784,Tainan,Male,48,7,0,2,1,0,182609.97,0
783,Tainan,Female,37,1,136689.66,1,1,1,197890.65,0
615,Taipei,Male,32,4,0,2,1,0,6225.63,0
791,Taipei,Female,44,5,0,2,1,0,123977.86,1
762,Taipei,Male,53,1,102520.37,1,1,0,170195.4,0
607,Taipei,Male,35,2,0,2,1,0,114190.3,0
601,Taipei,Female,34,5,0,2,1,1,27022.57,0
540,Tainan,Male,67,1,88382.01,1,0,0,59457,0
812,Taipei,Male,44,4,115049.15,2,1,1,165038.41,0
685,Taipei,Male,58,1,104796.54,1,1,0,154181.41,0
680,Taipei,Male,33,1,123082.08,1,1,1,134960.98,0
680,Tainan,Female,58,8,0,2,1,0,65708.5,0
631,Taipei,Female,33,8,0,2,0,1,117374.22,0
569,Taipei,Female,43,7,0,2,1,0,77703.19,0
584,Taichung,Male,33,3,88311.48,2,1,0,177651.38,0
582,Taipei,Female,40,9,0,3,1,0,60954.45,0
609,Taipei,Male,32,7,71872.19,1,1,0,151924.9,0
506,Tainan,Male,35,6,110046.93,2,1,1,26318.73,0
503,Taipei,Male,42,8,104430.08,1,1,0,147557.71,0
503,Taipei,Female,28,5,0,2,1,1,125918.17,0
806,Taichung,Male,31,10,138653.51,1,1,1,190803.37,0
653,Taipei,Female,31,7,102575.04,1,1,0,11043.54,0
666,Taipei,Male,43,7,137780.74,2,1,0,119100.05,1
674,Tainan,Male,32,2,0,2,1,1,140579.17,0
798,Taipei,Male,32,7,0,2,0,0,37731.95,0
740,Taipei,Female,30,8,105209.54,1,1,1,1852.58,0
531,Taichung,Female,32,0,109570.21,2,1,0,172049.84,0
614,Taichung,Female,44,6,118715.86,1,1,1,133591.11,1
556,Taipei,Male,35,10,0,2,1,0,192751.18,0
678,Taichung,Female,43,2,153393.18,2,1,0,193828.27,0
587,Taichung,Male,33,6,132603.36,1,1,1,55775.72,0
527,Tainan,Female,36,6,0,2,1,0,102280.29,0
757,Taichung,Female,34,1,129398.01,2,0,1,44965.44,0
468,Tainan,Male,28,3,0,2,1,1,170661.02,0
693,Taipei,Male,29,2,151352.74,1,0,1,197145.89,0
483,Taipei,Female,44,5,136836.49,1,1,1,192359.9,1
466,Taipei,Male,40,4,91592.06,1,1,1,141210.18,1
770,Taipei,Female,30,8,0,2,1,1,100557.03,0
734,Taipei,Female,54,3,0,1,1,1,130805.54,1
716,Taipei,Female,22,8,0,2,1,0,92606.98,0
439,Taipei,Male,36,2,165536.28,2,1,0,123956.83,0
538,Taichung,Male,25,5,62482.95,1,1,0,102758.43,0
743,Taipei,Male,40,8,68155.59,1,1,1,94876.65,0
734,Tainan,Female,43,3,55853.33,2,0,0,94811.85,1
656,Taipei,Male,37,2,0,2,0,0,67840.81,0
666,Taipei,Female,31,2,79589.43,1,0,1,4050.57,0
627,Tainan,Male,41,5,100880.76,1,0,0,134665.25,0
480,Taichung,Female,25,3,174330.35,2,0,1,181647.13,0
792,Taipei,Male,19,7,143390.51,1,1,1,33282.84,0
613,Taichung,Male,59,8,91415.76,1,0,1,27965,1
476,Taichung,Male,30,3,134366.42,1,1,1,68343.53,0
539,Taipei,Female,24,3,0,2,1,0,198161.07,0
696,Tainan,Male,60,8,88786.81,1,1,0,196858.4,0
810,Taichung,Male,35,3,96814.46,2,1,0,120511.03,0
763,Taichung,Male,32,9,160680.41,1,1,1,30886.35,0
640,Taipei,Female,29,3,0,2,1,1,2743.69,0
655,Taipei,Female,47,10,0,2,1,1,167778.62,0
526,Taichung,Male,31,5,145537.21,1,1,1,132404.64,0
678,Taipei,Female,28,4,0,2,1,0,144423.17,1
554,Taipei,Female,45,6,0,2,1,0,181204.5,0
597,Tainan,Female,30,2,119370.11,1,1,0,182726.22,1
560,Tainan,Female,28,1,0,2,1,0,120880.72,0
850,Taichung,Female,47,10,134381.52,1,0,1,26812.89,1
546,Taichung,Female,74,8,114888.74,2,1,0,66732.63,1
623,Taichung,Male,42,1,149332.48,2,1,1,100834.22,0
698,Taipei,Female,40,7,105061.74,3,1,1,107815.31,1
620,Taipei,Male,32,7,0,2,1,0,34665.79,0
619,Taipei,Female,40,10,0,1,1,0,147093.84,1
561,Taipei,Male,21,4,0,1,1,0,36942.35,0
753,Taipei,Female,39,7,155062.8,1,1,0,16460.77,0
721,Tainan,Male,43,3,88798.34,1,0,1,45610.63,0
451,Taipei,Male,33,6,0,2,1,1,184954.11,0
680,Taichung,Female,51,5,143139.87,1,0,1,47795.43,1
590,Tainan,Female,23,7,0,2,1,1,196789.9,0
634,Taichung,Male,27,3,107027.52,1,1,1,173425.68,0
676,Taipei,Male,29,4,140720.93,1,1,1,36221.18,0
642,Taipei,Male,30,8,80964.57,2,1,1,174738.2,0
760,Taipei,Male,39,6,178585.46,1,1,1,67131.3,1
736,Tainan,Female,26,4,135889.13,1,1,0,165692.03,0
656,Taipei,Male,43,7,134919.85,1,1,1,194691.95,0
776,Taichung,Male,33,8,115130.34,1,0,1,129525.5,1
832,Tainan,Female,34,6,138190.13,2,0,0,146511.2,0
631,Taichung,Male,37,9,131519.49,2,1,0,51752.18,0
795,Tainan,Female,56,5,0,1,1,1,35418.69,1
648,Taichung,Female,39,3,126935.98,2,0,0,57995.74,0
615,Taipei,Male,39,4,133707.09,1,1,0,108152.75,0
682,Taipei,Female,27,1,97893.2,1,1,1,166144.98,0
694,Taipei,Male,34,5,127900.03,1,1,1,101737.8,0
694,Taipei,Male,37,10,143835.47,1,0,0,33326.71,0
607,Taipei,Male,44,0,0,2,1,0,81140.09,0
664,Taipei,Male,48,10,0,1,1,1,140173.17,1
756,Taipei,Male,60,2,0,1,1,0,166513.49,1
645,Taipei,Female,40,3,129596.77,1,1,0,103232.6,0
653,Tainan,Male,30,4,0,2,1,1,120736.04,0
710,Taichung,Female,24,2,110407.44,2,0,1,15832.43,1
697,Taipei,Female,76,7,0,2,0,0,188772.45,0
619,Taichung,Female,41,8,142015.76,2,1,1,114323.66,0
648,Tainan,Male,55,1,81370.07,1,0,0,181534.04,0
482,Taichung,Female,48,2,69329.47,1,0,1,102640.52,1
548,Taipei,Female,28,8,116755.5,2,1,0,158585.17,1
752,Tainan,Male,44,6,83870.33,1,1,1,178722.24,0
648,Taipei,Female,39,6,130694.89,2,1,0,153955.38,1
643,Tainan,Female,34,8,117451.47,1,1,1,65374.86,0
573,Taichung,Female,35,9,206868.78,2,0,0,102986.15,0
686,Taipei,Female,39,3,111695.62,1,0,1,136643.84,0
644,Taipei,Female,40,9,137285.26,4,1,1,77063.63,1
702,Taipei,Female,29,6,149218.39,1,1,0,9633.01,0
652,Taipei,Male,51,7,0,2,0,0,43496.36,0
641,Tainan,Male,32,7,0,2,1,0,24267.28,0
692,Taichung,Female,41,8,130701.29,1,1,1,59354.24,1
574,Tainan,Male,34,5,0,2,0,1,28269.86,0
643,Taipei,Female,31,3,167949.48,1,1,1,143162.34,0
834,Taipei,Male,23,4,131254.81,1,1,1,20199.3,0
591,Taipei,Male,28,5,0,2,1,0,48606.92,0
470,Tainan,Male,34,9,0,2,0,0,89013.67,0
608,Tainan,Male,34,7,86656.13,1,0,0,59890.29,0
649,Taichung,Female,37,8,114737.26,1,1,0,106655.88,1
665,Taipei,Female,38,5,0,2,1,1,156439.56,0
651,Taipei,Female,39,6,0,1,1,1,24176.44,0
555,Taichung,Male,62,4,119817.33,1,0,0,43507.1,1
637,Taipei,Female,48,7,130806.99,2,1,0,132005.85,1
675,Taipei,Female,49,0,0,1,1,0,80496.71,1
677,Tainan,Male,40,5,0,2,1,1,88947.56,0
850,Taichung,Female,35,2,80931.75,1,0,1,12639.67,1
815,Taipei,Female,56,3,0,3,1,0,94248.16,1
665,Taichung,Male,32,1,132178.67,1,0,1,11865.76,0
485,Taipei,Female,27,3,0,2,1,1,141449.86,0
577,Tainan,Male,43,6,0,2,1,0,149457.81,0
586,Taipei,Female,35,7,164769.02,3,1,1,119814.25,1
722,Taichung,Male,29,1,107233.85,2,1,1,24924.92,0
528,Taipei,Female,27,7,176227.07,2,0,0,139481.53,0
542,Taipei,Female,39,4,109949.39,2,1,0,41268.65,0
552,Taipei,Female,34,5,0,2,1,0,1351.41,0
678,Taipei,Female,60,10,117738.81,1,1,1,147489.76,1
575,Tainan,Female,37,9,133292.45,1,1,1,111175.09,0
669,Taipei,Female,43,1,160474.59,1,1,0,95963.14,0
636,Taipei,Male,43,6,0,2,1,1,43128.95,0
667,Taichung,Male,55,9,154393.43,1,1,0,137674.96,1
652,Taichung,Female,45,9,110827.49,1,1,0,153383.54,1
637,Taichung,Female,36,10,145750.45,2,1,0,96660.76,0
516,Tainan,Female,45,8,109044.3,1,0,0,115818.16,0
801,Taipei,Female,32,4,75170.54,1,1,0,37898.5,0
692,Taipei,Female,42,2,0,2,1,1,145222.93,0
585,Taipei,Female,28,6,105795.9,1,1,0,41219.09,0
590,Taipei,Male,32,5,0,2,1,1,59249.83,0
554,Tainan,Male,66,8,0,2,1,0,116747.62,0
659,Taipei,Female,49,1,0,1,1,1,116249.72,1
690,Taipei,Female,26,3,118097.87,1,1,1,61257.83,0
697,Taichung,Male,29,0,172693.54,1,0,1,141798.98,0
610,Taipei,Male,36,4,129440.3,2,1,1,102638.35,0
599,Tainan,Male,36,4,0,2,0,1,13210.56,0
544,Taipei,Male,23,1,96471.2,1,1,1,35550.97,0
548,Taipei,Female,46,1,0,1,1,0,104469.06,1
635,Tainan,Male,24,4,140197.18,1,1,0,142935.83,0
722,Taipei,Male,20,6,0,2,1,1,195486.28,0
564,Taipei,Female,33,4,135946.26,1,1,1,63170,0
719,Taipei,Male,69,3,0,2,1,0,58320.06,0
547,Taichung,Male,50,3,81290.02,3,0,0,177747.03,1
850,Taipei,Female,42,8,0,1,1,1,19632.64,1
515,Taichung,Male,60,9,113715.36,1,1,1,18424.24,1
667,Tainan,Male,56,2,168883.08,1,0,0,18897.78,0
607,Taichung,Male,36,8,143421.74,1,1,1,97879.02,0
525,Taipei,Male,26,7,153644.39,1,1,0,63197.88,0
606,Tainan,Female,53,1,109330.06,1,1,0,75860.01,0
686,Taichung,Female,27,1,115095.88,2,0,1,78622.46,0
611,Taipei,Male,35,10,0,1,1,0,23598.23,1
827,Tainan,Male,46,1,183276.32,1,1,0,13460.27,0
572,Taipei,Male,33,9,68193.72,1,1,1,19998.31,0
726,Taipei,Female,32,8,0,2,0,1,185075.63,0
579,Taichung,Male,31,6,139729.54,1,0,0,135815.38,0
598,Tainan,Female,56,4,98365.33,1,1,0,44251.33,0
663,Taipei,Male,36,10,0,2,1,1,136349.55,0
505,Taichung,Female,37,10,122453.97,2,1,0,52693.99,0
576,Taichung,Male,30,7,132174.41,2,0,1,93767.03,0
555,Tainan,Female,24,2,0,2,0,0,197866.55,0
524,Taipei,Male,30,1,0,2,1,1,126812.85,0
776,Tainan,Male,39,2,104349.45,1,0,1,79503.05,0
645,Taichung,Female,41,2,138881.04,1,1,1,129936.53,1
850,Taichung,Female,32,0,116968.91,1,0,1,175094.62,0
603,Taichung,Male,35,1,105346.03,2,1,0,130379.5,0
691,Taipei,Male,26,9,136623.19,1,1,1,153228,0
583,Taipei,Female,29,10,0,2,1,0,111285.85,0
584,Taipei,Female,66,5,0,1,1,1,49553.38,1
679,Taipei,Female,33,6,0,2,1,0,98015.85,0
646,Taipei,Male,36,6,124445.52,1,1,1,88481.32,0
559,Taipei,Female,34,5,68999.66,2,1,0,66879.27,0
595,Tainan,Male,36,6,85768.42,1,1,0,24802.77,0
527,Taipei,Male,47,1,0,1,1,1,21312.16,1
684,Tainan,Male,34,9,100628,2,1,0,190263.78,0
673,Tainan,Female,32,0,0,1,1,0,72873.33,0
802,Tainan,Male,38,7,0,2,0,0,57764.65,0
675,Taipei,Male,54,6,0,1,1,1,110273.84,1
762,Tainan,Female,19,6,0,2,1,1,55500.17,0
580,Taipei,Male,50,0,125647.36,1,1,1,57541.08,1
621,Taichung,Female,31,8,100375.39,1,1,0,90384.26,0
411,Taipei,Female,36,10,0,1,0,1,120694.35,0
815,Taipei,Male,24,7,171922.72,1,0,0,178028.96,0
631,Taichung,Female,32,2,146810.99,2,1,0,180990.29,0
514,Taichung,Female,45,3,109032.23,1,0,0,155407.21,1
638,Taipei,Male,57,6,0,1,1,1,33676.48,1
791,Tainan,Male,25,7,0,1,1,1,89666.28,0
516,Taipei,Male,35,5,128653.59,1,1,1,127558.26,0
734,Taipei,Male,37,3,80387.81,1,0,0,77272.62,0
611,Taipei,Male,58,8,0,2,0,0,107665.68,1
850,Taichung,Male,43,0,108508.82,3,1,1,184044.8,1
641,Taipei,Male,31,10,155978.17,1,1,1,91510.71,0
585,Taipei,Female,38,5,0,1,1,0,87363.56,0
552,Taichung,Male,50,4,121175.56,1,1,1,117505.07,1
507,Taipei,Female,29,4,89349.47,2,0,1,180626.68,0
735,Tainan,Male,38,7,86131.71,2,0,1,93478.96,0
707,Taipei,Female,58,3,102346.86,1,1,0,114672.64,0
698,Taichung,Female,36,7,121263.62,1,1,0,13387.88,0
841,Taipei,Male,31,2,0,2,1,1,173240.52,0
688,Tainan,Female,33,2,0,1,0,1,27557.18,1
614,Taipei,Male,51,3,0,2,1,0,5552.37,0
511,Taichung,Male,48,6,149726.08,1,0,1,88307.87,1
447,Taipei,Male,43,2,0,2,1,1,33879.26,1
738,Taipei,Male,35,5,161274.05,2,1,1,181429.87,0
422,Taipei,Female,33,2,0,2,1,1,102655.31,0
537,Tainan,Male,30,1,103138.17,1,1,0,96555.42,0
707,Taichung,Female,40,3,109628.44,1,1,1,189366.03,0
690,Taipei,Male,54,5,0,1,1,1,12847.61,1
664,Taichung,Male,33,7,97286.16,2,1,1,143433.33,0
850,Taipei,Female,33,7,118004.26,1,1,1,183983.82,0
584,Tainan,Male,32,9,85534.83,1,0,1,169137.24,0
728,Taipei,Female,59,4,0,1,1,0,163365.85,1
560,Tainan,Female,43,4,95140.44,2,1,1,123181.44,1
629,Taipei,Female,31,6,0,1,1,0,16447.6,1
658,Taipei,Male,25,3,0,2,0,0,173948.4,0
794,Taichung,Female,54,1,75900.84,1,1,0,192154.66,0
790,Taipei,Female,41,2,126619.27,1,1,1,198224.38,0
640,Taipei,Male,44,7,111833.47,1,1,1,67202.74,0
652,Tainan,Male,37,7,0,2,1,1,68789.93,0
583,Taipei,Female,57,3,238387.56,1,0,0,147964.99,1
775,Taipei,Female,32,2,108698.96,2,1,0,161069.73,0
584,Taipei,Female,39,2,112687.69,1,1,0,127749.61,0
635,Taichung,Female,48,4,81556.89,2,1,1,191914.37,0
814,Taipei,Male,48,9,136596.85,1,1,0,185791.9,0
735,Taichung,Female,43,9,98807.45,1,0,1,184570.04,1
678,Taipei,Female,31,1,0,2,0,0,130446.65,0
693,Taipei,Male,37,1,0,2,1,0,82867.55,0
640,Taipei,Female,30,6,107499.7,1,1,0,187632.22,0
773,Tainan,Female,23,8,0,2,1,1,56759.79,0
736,Taipei,Female,30,9,0,2,1,1,34180.33,0
693,Taipei,Female,28,8,0,2,1,0,158545.25,0
496,Taipei,Female,41,1,176024.05,2,1,1,182337.98,0
751,Taipei,Female,39,3,0,2,1,0,84175.34,0
528,Taichung,Male,39,0,127631.62,1,0,0,22197.8,1
754,Tainan,Female,19,9,0,1,1,1,189641.11,0
568,Taichung,Female,26,10,109819.16,2,1,1,154491.39,0
592,Tainan,Female,41,2,138734.94,1,1,1,90020.74,0
558,Taichung,Male,25,10,111363.1,2,1,1,197264.35,0
825,Taipei,Male,34,9,0,2,1,0,31933.06,0
677,Taichung,Male,28,0,143988,2,1,1,8755.69,1
653,Taipei,Male,34,5,118838.75,1,1,0,52820.13,0
593,Tainan,Male,35,4,161637.75,1,1,0,20008.46,0
632,Taipei,Female,44,3,133793.89,1,1,0,34607.14,1
601,Taichung,Male,35,8,71553.83,1,1,1,177384.45,0
786,Taipei,Female,62,8,0,1,1,0,165702.64,0
654,Taipei,Female,40,3,0,2,1,1,167889.1,0
572,Taipei,Female,38,7,0,2,1,0,133122.62,0
813,Taipei,Female,62,10,64667.95,2,0,0,140454.14,0
523,Taipei,Female,28,2,121164.11,1,1,0,59938.81,0
506,Tainan,Male,50,3,0,2,1,1,12016.79,0
513,Tainan,Male,72,3,98903.06,1,1,0,81251.24,0
664,Taipei,Female,31,7,104158.84,1,1,1,134169.85,0
684,Taipei,Male,54,6,0,2,1,0,94888.6,0
608,Tainan,Female,63,3,139529.93,2,1,0,175696.16,1
527,Taipei,Female,25,6,0,2,0,0,96758.58,0
666,Taipei,Male,53,5,64646.7,1,1,1,128019.48,1
779,Taipei,Male,71,3,0,2,1,0,146895.36,1
629,Taipei,Female,40,6,0,2,1,0,139356.3,0
430,Taipei,Male,35,1,118894.22,1,0,1,2923.61,0
712,Taipei,Male,24,2,0,1,0,0,121232.51,0
682,Taipei,Male,30,9,0,2,1,0,2053.42,0
634,Taipei,Female,41,8,68213.99,1,1,0,6382.46,0
487,Tainan,Female,31,1,0,2,1,1,158750.13,0
808,Tainan,Male,47,8,139196,1,0,0,74028.36,0
527,Taipei,Female,32,7,0,2,1,0,44099.75,0
637,Taichung,Male,50,4,126345.55,1,0,0,17323,1
802,Tainan,Male,40,5,0,2,1,0,175043.69,0
529,Taipei,Female,38,2,0,1,1,1,146388.85,1
850,Taipei,Female,43,3,0,2,0,1,2465.8,0
738,Taipei,Male,18,4,0,2,1,0,47799.15,0
817,Taipei,Male,34,5,129278.43,1,0,1,165562.84,0
735,Taipei,Male,31,3,119558.35,1,0,1,72927.68,0
619,Taichung,Female,41,5,92467.58,1,1,1,38270.47,0
671,Taipei,Male,27,5,0,2,0,1,120893.07,0
581,Tainan,Female,31,6,0,2,1,1,188377.21,0
690,Tainan,Male,36,10,0,2,1,1,55902.93,0
579,Tainan,Male,56,4,99340.83,1,0,1,4523.74,1
688,Tainan,Female,24,3,0,2,1,0,102195.16,0
599,Tainan,Female,28,4,126833.79,2,1,1,60843.09,1
729,Taichung,Male,29,5,109676.52,1,1,0,25548.47,0
718,Taipei,Female,29,3,0,1,0,0,134462.29,0
712,Taichung,Male,53,6,134729.99,2,1,0,132702.64,0
474,Taipei,Male,37,3,98431.37,1,0,1,75698.44,0
565,Taichung,Male,33,8,130368.31,2,1,1,105642.43,0
658,Taipei,Female,31,7,123974.96,1,1,1,102153.75,0
714,Taipei,Male,63,4,138082.16,1,0,0,166677.54,0
725,Taipei,Male,45,1,129855.32,1,0,1,24218.65,0
825,Taipei,Male,40,6,132308.22,1,0,1,117122.5,0
665,Taichung,Female,45,5,155447.65,2,1,1,51871.95,1
670,Tainan,Male,35,2,124268.64,2,0,0,84321.03,0
474,Taichung,Female,34,9,176311.36,1,1,1,160213.27,0
591,Taipei,Male,40,2,99886.42,2,1,0,88695.19,0
508,Taipei,Female,31,7,0,2,1,0,6123.15,0
695,Taipei,Female,36,2,0,2,0,0,167749.54,0
660,Taichung,Male,24,5,85089.3,1,1,0,71638,0
687,Taichung,Male,41,10,134318.21,2,1,0,198064.52,0
658,Taichung,Male,29,5,75395.53,2,0,0,54914.92,0
705,Taichung,Female,33,5,116765.7,1,0,1,190659.17,1
739,Tainan,Male,60,4,0,1,1,0,51637.67,0
844,Taipei,Male,38,7,111501.66,1,1,0,119333.38,0
602,Taichung,Female,48,7,76595.08,2,0,1,127095.14,0
759,Taipei,Female,33,9,160541.36,2,0,1,93541.14,0
747,Taichung,Male,38,2,129728.6,1,1,1,89289.54,0
673,Taipei,Male,47,1,0,2,0,1,108762.16,0
671,Tainan,Female,34,5,130929.02,4,1,0,28238.25,1
640,Taichung,Female,74,2,116800.25,1,1,0,34130.43,0
581,Taichung,Male,40,0,101016.53,1,0,0,7926.35,1
630,Taipei,Male,67,5,0,2,1,0,27330.27,0
703,Taipei,Female,33,8,190566.65,1,1,0,79997.14,0
698,Tainan,Female,47,6,0,1,1,1,50213.81,1
